# planets   transits   detectable
    46278        498           64
    45896        440           58
    46164        500           44
    46268        494           78
    45904        488           64
    46504        468           56
    46076        446           36
    46248        448           54
    46008        478           64
    45278        402           40
    46206        496           64
    45928        448           48
    46512        486           56
    45946        452           58
    45706        478           46
    46358        506           48
    45860        504           56
    46436        500           48
    46148        528           60
    46504        442           48
    46208        488           46
    45982        540           74
    45934        490           60
    46788        492           46
    46182        414           40
    46228        504           46
    46160        496           56
    46378        516           34
    46210        484           58
    46514        476           48
    46740        496           52
    45868        470           66
    46098        528           64
    45938        490           56
    46502        546           62
    46162        528           72
    46664        524           62
    46524        540           74
    46682        556           52
    46298        460           44
    46126        484           42
    46314        526           70
    46196        478           58
    46126        480           80
    46292        496           48
    46400        480           40
    45902        532           54
    46242        440           32
    45912        436           46
    45494        502           48
    46182        490           42
    46552        594           72
    46806        542           56
    46480        508           56
    46150        516           60
    46768        476           46
    46202        484           46
    46534        532           70
    46816        478           48
    46638        534           72
    46350        508           68
    46322        480           50
    46150        462           82
    46260        494           56
    45998        482           56
    46578        470           68
    46692        486           54
    46062        522           58
    45884        506           50
    46098        514           54
    46426        514           78
    46562        520           44
    46172        394           40
    46438        474           76
    46600        454           64
    46068        464           60
    46478        550           52
    46016        496           54
    45976        532           52
    45998        484           54
    46000        500           54
    46242        492           78
    45772        494           42
    45844        426           34
    46148        498           52
    46012        468           28
    45952        460           40
    46182        542           62
    46496        528           68
    46896        518           56
    45980        508           40
    46386        504           64
    46448        500           58
    46332        498           42
    45792        542           58
    46384        454           58
    46176        480           58
    46136        462           42
    46344        538           72
    46878        528           40
    45956        480           62
    45768        490           62
    46502        502           46
    46274        502           40
    46688        554           76
    46484        498           60
    45786        468           58
    45884        484           44
    46188        492           48
    45938        440           42
    46664        486           48
    46304        480           68
    46466        528           68
    46092        514           56
    46458        492           50
    46612        456           78
    46098        482           70
    46540        460           78
    46340        476           48
    46536        508           58
    46012        402           40
    46412        482           38
    46376        476           46
    46086        526           52
    45996        510           62
    46276        480           38
    46252        452           52
    46074        472           42
    46242        474           50
    45710        484           44
    46658        524           76
    46488        488           42
    46034        492           72
    46460        442           44
    46900        474           40
    46948        510           80
    46708        494           36
    45836        496           44
    46376        500           52
    46004        510           70
    46598        506           64
    45798        478           58
    45972        520           70
    46636        490           50
    46182        472           56
    46088        538           56
    46074        498           64
    45980        442           64
    46168        466           58
    45774        506           52
    45518        460           40
    46012        458           64
    46480        490           38
    46080        466           44
    45724        524           72
    45834        540           52
    46346        562           56
    46806        534           56
    46470        540           52
    46286        494           56
    46000        466           56
    46844        498           64
    46288        482           50
    46070        462           38
    46228        494           44
    46212        490           54
    45616        478           60
    45862        496           62
    46368        502           72
    45726        472           50
    45794        480           44
    46542        470           50
    46492        434           42
    45768        478           56
    46044        494           40
    45714        448           52
    46116        510           72
    45958        532           46
    46170        528           54
    45992        468           58
    46782        518           58
    46382        500           56
    45614        532           72
    46144        448           54
    46312        486           72
    46652        532           64
    46836        482           54
    46116        476           64
    46436        516           46
    46860        498           52
    46324        456           54
    46454        552           62
    46160        552           66
    46346        486           50
    46464        580           62
    46314        472           50
    46404        468           60
    46052        502           48
    46162        570           60
    46342        496           64
    45984        454           36
    46162        472           68
    46128        476           44
    46132        482           44
    46052        448           58
    45566        512           50
    45636        500           48
    45182        550           56
    46458        500           56
    45744        500           76
    46190        464           40
    46626        482           62
    46356        490           60
    46562        562           64
    45966        474           66
    46104        468           48
    46542        472           48
    46844        514           64
    46266        504           54
    46208        468           50
    46488        462           68
    46538        490           62
    46836        550           48
    46868        472           58
    46322        496           50
    46224        452           54
    46128        508           44
    46170        494           54
    46024        532           60
    45766        466           50
    46878        456           38
    45822        466           68
    46138        464           50
    45946        478           48
    46758        448           38
    46284        472           58
    46244        472           58
    46064        478           56
    45888        542           58
    46566        442           54
    46706        522           64
    45956        486           48
    46064        446           38
    46134        436           56
    46342        488           66
    46128        544           62
    45402        520           62
    46280        486           54
    46106        506           46
    46196        474           40
    46556        538           50
    46520        452           54
    46084        544           72
    46500        506           66
    46000        530           52
    45874        480           44
    46284        524           60
    46292        488           60
    46548        468           64
    45860        468           54
    45880        566           54
    46186        490           34
    46142        530           64
    46290        476           46
    46776        442           50
    46076        474           48
    46364        546           70
    46694        494           46
    46782        494           58
    46742        528           40
    46078        488           86
    46106        548           60
    46196        512           58
    46640        488           74
    46370        524           72
    46212        476           52
    46260        482           66
    45812        476           42
    46534        474           52
    46100        488           74
    46236        506           54
    46456        542           68
    46280        570           50
    46124        388           42
    46206        514           50
    46608        510           52
    45934        516           54
    45862        486           60
    46340        516           80
    46284        406           70
    46460        516           48
    46210        500           68
    46234        522           64
    46326        548           80
    46322        472           54
    45750        512           52
    46118        486           52
    46268        556           66
    46120        544           56
    46092        542           64
    46756        516           52
    45690        470           52
    46128        488           66
    45780        462           48
    46032        496           60
    46546        540           68
    46208        456           52
    46544        570           62
    46300        512           60
    45832        472           64
    46868        488           62
    45888        464           34
    46532        548           66
    45970        536           44
    45982        470           42
    46146        462           70
    46806        470           60
    46148        538           60
    46660        534           56
    46058        496           42
    46116        454           42
    46518        502           50
    46406        510           38
    46068        492           60
    45984        496           40
    45880        492           50
    46238        526           92
    46816        500           58
    45842        490           44
    46688        474           58
    46604        520           64
    46200        496           56
    46142        498           52
    46034        540           70
    46482        522           62
    46938        522           60
    46098        524           54
    46268        512           64
    45936        562           76
    46336        466           48
    46214        502           72
    46394        430           26
    46290        552           70
    46404        524           50
    46102        494           52
    46404        494           62
    46010        508           66
    46228        522           62
    46430        474           40
    46422        478           60
    46084        444           50
    46416        550           70
    46132        494           64
    46678        504           50
    46050        510           60
    46466        474           66
    46346        470           62
    45908        458           50
    46498        488           58
    46334        464           52
    46518        458           52
    46518        470           54
    45974        528           40
    46590        474           86
    45728        470           56
    46062        476           34
    46460        500           68
    46762        480           54
    46340        450           66
    46676        466           38
    46162        496           56
    46068        484           54
    46276        470           64
    46010        476           44
    45810        500           52
    46376        514           52
    45840        486           40
    46348        502           74
    46522        510           72
    45884        452           52
    46532        464           42
    45830        516           74
    46152        512           62
    46686        556           68
    46290        454           70
    46096        492           64
    46610        480           68
    45794        510           54
    46074        530           66
    46070        498           70
    46364        490           60
    46176        462           42
    46154        476           36
    46374        468           44
    45546        458           36
    45872        536           70
    45876        466           48
    45748        526           64
    46294        520           58
    46040        492           58
    46106        516           62
    46704        510           54
    46436        510           42
    46746        464           32
    46922        442           42
    46258        496           42
    46460        466           68
    46310        480           40
    46360        452           50
    46092        484           44
    46874        480           42
    46248        486           54
    46026        526           50
    45630        484           52
    45950        474           62
    45990        508           78
    46290        520           66
    45734        498           64
    46158        524           76
    46826        496           62
    46932        438           42
    46254        442           48
    46022        514           50
    46108        430           44
    46162        508           78
    46186        490           48
    46512        440           50
    46280        506           62
    46146        520           58
    46422        440           46
    46012        534           74
    45750        484           38
    46078        482           38
    46404        486           52
    46662        492           52
    46326        488           50
    46392        508           48
    46448        492           58
    46104        528           60
    46292        456           42
    45974        476           32
    46036        506           44
    45998        458           70
    45934        510           62
    46726        480           52
    46494        478           44
    46520        518           60
    45848        492           58
    46094        476           62
    46232        496           38
    46524        560           68
    46828        532           36
    46192        454           44
    45974        424           46
    46076        530           60
    45998        454           50
    46006        478           78
    46292        596           54
    46478        496           72
    46002        470           48
    45448        478           66
    46546        498           52
    46280        516           54
    46180        502           72
    46116        492           74
    46226        466           40
    45880        502           42
    46926        482           60
    45956        494           46
    45658        486           46
    46384        474           60
    46168        460           62
    45658        496           58
    45914        566           50
    46732        486           58
    46638        506           46
    46080        520           60
    45894        506           60
    46232        508           60
    45796        492           60
    46550        576           70
    46266        474           58
    46674        480           56
    46462        490           80
    46402        492           52
    46066        482           60
    46104        488           54
    46036        476           38
    45956        472           50
    45900        512           44
    46338        474           48
    46574        506           58
    46142        508           66
    46782        490           52
    46556        472           60
    45760        500           56
    46246        516           64
    46182        446           54
    46450        502           72
    46222        498           58
    46460        518           68
    46562        518           44
    46572        500           44
    45896        516           56
    46106        476           50
    46228        462           52
    46090        502           70
    46114        484           64
    46330        506           48
    45884        468           46
    45674        478           42
    45786        468           52
    46352        486           48
    45676        446           48
    46242        474           58
    46180        486           68
    45976        458           50
    46594        524           72
    46058        502           60
    46116        488           58
    46590        482           46
    46326        536           74
    46232        494           58
    46290        454           50
    46240        494           62
    46864        488           44
    46406        482           48
    46808        468           40
    45996        478           56
    45962        522           60
    46342        494           86
    45678        492           52
    46506        520           50
    45994        518           48
    46158        464           70
    45758        450           54
    45974        470           54
    46072        502           40
    46024        446           48
    46262        494           60
    45722        480           46
    45404        466           54
    46420        486           62
    46428        522           56
    46250        520           60
    46442        472           48
    45800        504           56
    46478        486           42
    46372        494           64
    46144        520           62
    46248        514           60
    46234        464           54
    46176        490           58
    46484        452           46
    45998        456           70
    46036        468           50
    46028        496           56
    45510        466           56
    46380        488           38
    46330        464           46
    45766        478           58
    46382        464           60
    46566        530           56
    46408        498           54
    46266        454           56
    45960        510           46
    46112        538           64
    46448        572           58
    46368        514           60
    45818        528           58
    46004        480           60
    45890        504           52
    46226        516           56
    45708        442           42
    46126        508           54
    46538        484           48
    45866        420           34
    46416        506           54
    46704        590           86
    46838        446           66
    46584        492           48
    45464        462           34
    46072        480           48
    46250        542           72
    46270        522           62
    46086        488           60
    45894        528           50
    46544        520           56
    46210        496           66
    46368        468           52
    46272        444           52
    46826        474           60
    45968        500           48
    45938        460           56
    46138        436           54
    45962        538           64
    46642        424           52
    45818        444           58
    46382        520           62
    46072        438           44
    46302        522           52
    45598        452           38
    46430        472           54
    45944        472           50
    45672        430           30
    46558        508           80
    46578        508           54
    46222        528           58
    45992        434           58
    46308        510           48
    46776        512           56
    46086        442           36
    46214        568           56
    46106        468           74
    46034        512           62
    46654        470           70
    46438        508           62
    46270        472           38
    46334        494           58
    45932        514           68
    46274        478           62
    46040        428           54
    46230        478           48
    46258        506           56
    45540        462           56
    46316        486           70
    46366        504           64
    46488        496           56
    46084        514           58
    46582        468           60
    45870        474           46
    46678        494           62
    46348        512           54
    45720        464           54
    45824        438           46
    46068        486           54
    45786        526           64
    46154        472           62
    46184        510           48
    46182        470           66
    46732        472           56
    46308        478           52
    46542        492           50
    46178        536           64
    46110        496           50
    45736        516           52
    46434        450           50
    46462        508           58
    46582        582           52
    46366        510           58
    46214        442           58
    46058        460           28
    46196        480           40
    46202        462           52
    46542        512           80
    46454        512           54
    46128        574           52
    46434        458           50
    46458        464           66
    45960        468           44
    46436        474           66
    45938        512           56
    45416        480           46
    46070        436           56
    45786        450           52
    46192        518           56
    46382        396           42
    45976        526           60
    46228        476           50
    46864        506           62
    46448        492           62
    46244        492           72
    46458        524           64
    46154        458           64
    46050        482           62
    46060        458           42
    45876        482           56
    46346        436           36
    46408        448           66
    46168        484           48
    46586        510           64
    46130        562           50
    46102        518           76
    45862        522           86
    47048        516           74
    46252        530           80
    45898        492           54
    45984        478           54
    46384        482           52
    45802        452           34
    45666        482           44
    46204        478           48
    46176        490           56
    46378        498           68
    46518        496           28
    45992        494           54
    46310        500           72
    46232        528           54
    46590        502           82
    45932        500           62
    45712        606           84
    46214        448           52
    46362        522           54
    46048        540           74
    46094        494           70
    46210        538           60
    46730        516           42
    45976        444           66
    46138        456           58
    45938        504           66
    46612        512           82
    45990        446           42
    45980        450           58
    45490        518           50
    45772        448           68
    45958        500           70
    45948        508           60
    45972        478           60
    45568        450           40
    46276        498           48
    46648        528           62
    46242        496           60
    46756        450           56
    46468        546           76
    46222        440           54
    45756        416           40
    46164        486           46
    46236        480           68
    46618        470           48
    46230        498           76
    46436        510           68
    46094        526           64
    46598        486           76
    46304        480           44
    46314        488           52
    45866        500           62
    46112        462           44
    45808        492           50
    46866        512           48
    46278        486           52
    46530        528           62
    45814        492           58
    45530        420           54
    46382        482           68
    46400        532           62
    46428        444           46
    46504        522           68
    47014        516           68
    46684        526           74
    46170        520           74
    46212        508           42
    46188        502           74
    46312        518           60
    46184        460           64
    46050        460           60
    46204        518           64
    45900        460           36
    45976        530           78
    46302        508           58
    46030        464           40
    45740        504           66
    45896        446           46
    45858        550           60
    46390        524           44
    46646        520           58
    45966        564           54
    46146        474           52
    45936        548           58
    46436        474           72
    46296        506           62
    46070        484           56
    46030        506           66
    46420        456           52
    46132        462           50
    46676        512           74
    46236        514           54
    45558        488           60
    46306        510           48
    45638        486           60
    46146        464           40
    46098        468           64
    46390        482           56
    46554        546           58
    46176        542           50
    46208        512           52
    46358        496           76
    46190        452           48
    45680        508           44
    46024        472           54
    45988        504           62
    46102        464           58
    46264        476           56
    46440        472           46
    46274        482           52
    46580        496           72
    45850        442           50
    46408        490           60
    45926        502           72
    46706        492           44
    46156        522           52
    46532        466           50
    46342        474           42
    45802        494           58
    46182        510           60
    46558        492           44
    46280        476           66
    46258        500           58
    46196        526           36
    45844        486           50
    46082        502           48
    46668        562           72
    46246        410           44
    46592        528           74
    45672        544           52
    46140        538           56
    46726        474           58
    45928        512           58
    47018        510           60
    46314        456           48
    46154        488           46
    46828        466           50
    45946        520           56
    46830        498           62
    46186        478           58
    46566        498           70
    46094        498           82
    46406        516           60
    45782        516           72
    45806        512           54
    46484        488           54
    45754        492           42
    46004        530           56
    46676        496           56
    46016        516           52
    46364        474           30
    46032        510           54
    46534        492           76
    46362        482           76
    46380        476           44
    46222        498           56
    45792        442           38
    46420        516           64
    45780        456           54
    46108        542           70
    46286        504           62
    46274        506           60
    45822        464           60
    46136        440           46
    46474        486           58
    46300        544           50
    45676        500           66
    46272        482           44
    46226        482           56
    45916        536           48
    46618        526           72
    46282        454           42
    45878        514           56
    46624        480           66
    46016        528           54
    45842        552           76
    46610        502           36
    46026        572           58
    46014        508           62
    46042        466           48
    46014        472           60
    46384        484           58
    45836        522           66
    46268        442           52
    46012        514           50
    45908        536           60
    45674        538           60
    45838        492           50
    46286        472           50
    46388        496           44
    46052        484           52
    46030        480           32
    46450        492           54
    46138        504           54
    46444        474           50
    46232        470           56
    46350        496           62
    46290        476           48
    46116        478           34
    46428        510           42
    45556        500           60
    45960        544           54
    46378        514           72
    45772        496           48
    46134        530           48
    46088        514           58
    45982        426           44
    46380        460           52
    46288        482           72
    46636        482           62
    45948        516           42
    45808        478           48
    45760        520           68
    45860        464           50
    46500        480           52
    45988        500           80
    46412        552           70
    45922        458           42
    46444        500           66
    46466        508           38
    46462        490           38
    46170        494           54
    46300        508           82
    46146        540           58
    45814        550           56
    46684        460           54
    46274        494           52
    46114        516           66
    45990        414           48
    46182        476           48
    45762        494           54
    45816        522           58
    45882        474           40
    46218        490           52
    46484        544           66
    46158        472           52
    45574        516           66
    45988        474           60
    45960        480           50
    46252        442           58
    45974        510           60
    46110        470           58
    46422        494           52
    45968        498           68
    46692        530           64
    46312        458           50
    46108        480           32
    45898        500           52
    45558        488           54
    46602        542           52
    45776        502           52
    45966        540           70
    46164        450           50
    46628        498           66
    46740        450           44
    46626        520           60
    46322        502           34
    46034        480           72
    46076        436           34
    46350        526           60
    46546        522           66
    45666        506           62
    46444        494           66
    46400        484           42
    46252        474           52
    45990        466           50
    45902        450           48
    45778        504           30
    45794        494           46
    46406        520           80
    46194        466           44
    45820        524           62
    45966        514           62
    45900        472           46
    45532        488           52
    45966        530           70
    45850        522           50
    46526        506           74
    46158        494           50
    45882        472           54
    46822        472           46
    46214        424           54
    46396        542           86
    45684        444           58
    45902        488           52
    46368        470           66
    45822        456           46
    45600        472           70
    46194        460           56
    45780        508           48
    46176        492           66
    46364        506           54
    46228        506           64
    46158        514           64
    45906        500           60
    46354        476           66
    46282        518           58
    45918        494           72
    46050        468           60
    46016        432           58
    45830        486           48
    45784        494           52
    46098        554           78
    46516        520           44
    46698        478           40
    46162        536           66
    46372        518           46
    46240        444           50
    45928        508           52
    45902        510           72
    46086        476           46
    45598        514           64
    46016        446           42
    46076        490           60
    46210        478           54
    46260        468           62
    45902        518           64
    46566        506           56
    46204        476           58
    46562        450           38
    46308        456           40
    46192        518           34
    46842        498           52
    46196        536           84
    46310        478           62
    46266        538           72
    46256        460           48
    46450        460           38
    46454        500           64
    46114        408           56
    46092        490           50
    45510        430           40
    45566        504           56
    45988        496           52
    46328        498           64
    46346        430           38
    46628        464           64
    46524        540           70
    46510        520           46
    46266        480           50
    46642        466           54
    45468        534           58
    46658        518           70
    46374        464           46
    46074        500           44
    46494        432           52
    46308        424           38
    46196        508           58
    46286        524           48
    45888        510           58
    46284        492           54
    46210        520           62
    46518        542           70
    46256        466           60
    46190        454           54
    46400        530           52
    45944        476           56
    46048        488           50
    46150        464           66
    46476        542           62
    46302        460           60
    46316        460           60
    46220        478           78
    46100        498           68
    46194        486           50
    46132        438           40
    46384        516           62
    46124        532           52
    46430        462           46
    45996        506           56
    45796        462           56
    46038        488           56
    46134        514           60
    45902        420           64
    46258        488           70
    46348        496           56
    46186        510           50
    46856        498           54
    46412        478           40
    46176        432           58
    45876        478           52
    46440        500           60
    46290        472           62
    46710        496           58
    46114        482           44
    45868        558           60
    45654        448           54
    46296        490           46
    46094        526           64
    46282        500           64
    45930        494           54
    46182        440           36
    46570        540           60
    46076        478           56
    46476        546           48
    46208        444           42
    46636        502           40
    46160        436           34
    46670        490           38
    46042        452           48
    46390        458           32
    45996        524           52
    45722        484           40
    46150        546           68
    45956        532           52
    46818        508           52
    45992        468           50
    46552        458           46
    45784        444           50
    46396        478           66
    46346        466           58
    45896        468           64
    46154        516           68
    46182        486           68
    46016        444           44
    45922        514           50
    45792        432           64
    46104        456           60
    46104        490           54
    46470        466           56
    45926        490           48
    46258        524           72
    45702        520           62
    46330        510           42
    45848        480           72
    46076        482           56
    46874        386           56
    45826        460           60
    46756        482           46
    46434        524           46
    46298        492           60
    46166        466           52
    46416        478           42
    46230        506           56
    46002        478           44
    46260        534           62
    46350        466           52
    46150        492           46
    46304        554           68
    45784        464           86
    46060        464           66
    46070        490           68
    46110        490           58
    46468        440           46
    45814        486           44
    45982        564           48
    46346        490           42
    46094        484           56
    46638        490           62
    46318        462           50
    46350        476           38
    46428        522           54
    46156        514           62
    45878        472           78
    46380        482           42
    46238        468           52
    46264        476           46
    45838        500           70
    46090        462           52
    46194        456           54
    45890        510           50
    46662        532           58
    46358        482           48
    46312        506           56
    46010        520           64
    46256        502           62
    46388        466           56
    46250        532           74
    45988        500           66
    45940        532           54
    46356        482           36
    46492        508           72
    45832        466           60
    45916        484           46
    46310        458           50
    45704        460           58
    46000        544           48
    45692        480           62
    45818        496           68
    46296        494           54
    45702        476           60
    46130        474           56
    46544        478           64
    46180        398           40
    45990        498           56
    46472        488           60
    46018        504           52
    45472        462           66
    46050        486           42
    46110        506           58
    46346        492           50
    45930        456           50
    46472        490           58
    45874        466           68
    46340        524           54
    46614        508           54
    46078        492           74
    46168        450           62
    46184        478           52
    46516        562           60
    46502        472           40
    46572        492           56
    46104        492           60
    46252        472           74
    46408        506           68
    45990        464           60
    46328        492           46
    45578        508           58
    46018        502           50
    46634        566           60
    46214        452           50
    46434        438           64
    45908        464           40
    46254        480           44
    45894        494           48
    46184        492           62
    46384        508           72
    46136        482           66
    46166        488           66
    46284        436           46
    46534        522           76
    46386        440           38
    46328        496           54
    46134        482           68
    46160        480           54
    45812        478           58
    45774        474           64
    46532        498           78
    46138        502           42
    46306        540           40
    46048        440           50
    46406        518           60
    46538        534           80
    45984        540           62
    45580        498           80
    45588        462           44
    45908        498           56
    45728        550           56
    46262        476           44
    45700        448           44
    45666        482           46
    45814        496           60
    45738        460           38
    46466        484           78
    46030        468           48
    46462        476           58
    46434        450           52
    46364        576           88
    45968        460           56
    46386        518           42
    46162        496           54
    45754        550           44
    46324        520           56
    46374        468           54
    46140        476           68
    45780        468           58
    46146        484           46
    45794        478           78
    45942        532           62
    45922        460           58
    46088        506           54
    45764        482           52
    45868        464           52
    45884        506           64
    46260        506           66
    45898        584           62
    46220        448           56
    46090        488           72
    46084        414           54
