# planets   transits   detectable
    23088        280           22
    23166        220           18
    23246        230           24
    22964        258           18
    23126        248           22
    23144        226           30
    23066        278           22
    23188        252           26
    23116        234           22
    22888        278           28
    23200        258           32
    23024        202           20
    23022        272           44
    22980        270           34
    23148        230            6
    23120        234           28
    23218        208            8
    22830        212           28
    23338        230           20
    22952        278           26
    22574        252           24
    22552        216           18
    23468        242           30
    23056        272           30
    22984        252           22
    23228        252           28
    23158        248           34
    22890        254           30
    23152        256           38
    23024        286           34
    23548        224           18
    23446        266           30
    23450        242           26
    23200        292           34
    23266        250           32
    23114        218           22
    23122        248           26
    22668        216           30
    22914        226           18
    23218        218           24
    23170        250           26
    22750        228           22
    23072        250           26
    22950        242           22
    23234        220           32
    23122        256           28
    22948        268           22
    23210        244           28
    23346        240           30
    23056        246           38
    23160        260           20
    23094        214           14
    22946        256           28
    23226        246           24
    23288        234           26
    23080        244           28
    23030        262           28
    22860        226           30
    23340        192           22
    22758        238           30
    23188        272           24
    22706        262           22
    23392        230           24
    23008        238           22
    22934        264           28
    22972        242           20
    22796        256           18
    22832        270           34
    23030        232           18
    23078        278           42
    22756        240           22
    22920        246           20
    22898        220           30
    23110        248           20
    23120        264           30
    23310        228           28
    23214        248           42
    23482        240           32
    23276        254           24
    22804        242           18
    22918        202           20
    22998        248           28
    23416        258           32
    23196        278           26
    23138        266           26
    23088        266           14
    22984        262           18
    22824        296           34
    22994        274           18
    23014        222           20
    23040        222           16
    23168        258           28
    23224        248           22
    23042        260           40
    22894        242           38
    23438        250           40
    23104        212           24
    23066        216           20
    22914        284           36
    23068        218           26
    23014        236           18
    22858        254           26
    23056        258           34
    22692        222           26
    22834        232           34
    22618        256           28
    23162        284           30
    23246        280           20
    23060        216           28
    23122        242           22
    23200        260           24
    23282        244           14
    23118        266           32
    23062        298           32
    22586        238           34
    23240        250           28
    23484        250           16
    22994        256           28
    23126        260           34
    23328        240           20
    23134        224           20
    23260        244           32
    23236        264           28
    22806        254           18
    23142        238           20
    23098        272           32
    23122        240           26
    22980        264           22
    23020        236           24
    22998        272           26
    23120        230           26
    22926        256           34
    23590        270           34
    23140        272           44
    23212        246           26
    22998        250           36
    23068        246           18
    23008        256           30
    23054        228           28
    23150        250           26
    23620        276           36
    23030        220           30
    22616        236           30
    23398        242           28
    23034        238           22
    23302        254           14
    22954        230           18
    23178        246           20
    23170        272           32
    22878        262           24
    22954        252           32
    23098        284           34
    23278        258           40
    23464        276           36
    23124        250           24
    23284        228           26
    22784        216           14
    22912        236           34
    22978        208           18
    23186        238           16
    23340        264           36
    22974        248           16
    23446        216           24
    22644        220           28
    22408        222           22
    22942        246           26
    23134        260           36
    23154        228           28
    23264        238           24
    22832        234           18
    23054        216           16
    23176        216           18
    23346        276           32
    23202        236           20
    23276        276           24
    23084        260           24
    23304        242           22
    22830        228           14
    23058        238           22
    23314        226           28
    23564        242           36
    23194        226           18
    22874        256           22
    22890        246           20
    23142        270           32
    22870        282           34
    23306        252           24
    23198        244           22
    22952        224           26
    22894        208           26
    23152        254           36
    22898        260           26
    23244        224           20
    23052        266           26
    22894        194           12
    23218        274           44
    22730        204           24
    22842        232           20
    23064        232           16
    23122        230           18
    23026        222           30
    23208        278           26
    22700        288           22
    23186        274           42
    22780        242           12
    23044        278           32
    23286        266           32
    23318        264           22
    23278        250           20
    23000        230           30
    22944        258           28
    23090        276           30
    22934        272           20
    23368        222           14
    22890        288           40
    23214        250           26
    23318        268           18
    22964        204           30
    23256        222           14
    23206        228           18
    22838        234           16
    22904        220           26
    22984        258           30
    23652        224           22
    23352        276           32
    23174        276           32
    22988        212           18
    23500        246           22
    23272        256           30
    23112        194           26
    22896        224           16
    23046        214           24
    23404        276           36
    23154        216           24
    23246        266           26
    23136        266           24
    23084        248           28
    23148        248           26
    23066        246           22
    23028        220           30
    22982        220           24
    23236        248           26
    23330        226           20
    23490        274           22
    22972        264           34
    23182        274           40
    23092        274           36
    23326        224           26
    22878        244           32
    22984        252           36
    22730        232           28
    22954        234           20
    23026        234           28
    23036        240           12
    23080        272           24
    23304        226           24
    22832        258           28
    23070        226           34
    23260        252           22
    23166        254           22
    23038        210           30
    23388        260           18
    23320        240           26
    22998        250           24
    23394        256           16
    23068        278           42
    23626        252           26
    23286        260           26
    23106        222           24
    23168        240           20
    23094        194           16
    22964        250           16
    23154        282           24
    23192        238           30
    23216        270           26
    23308        274           32
    23178        214           26
    22864        256           28
    23324        268           30
    23354        238           26
    23286        238           38
    22882        254           30
    23078        286           38
    23234        266           26
    22842        282           36
    23212        232           18
    22882        248           28
    22966        236           20
    23046        246           18
    23066        244           32
    23112        224           18
    23296        266           28
    23202        264           36
    23106        206           30
    23108        226           26
    22830        200           20
    23014        254           32
    23220        260           36
    23278        270           22
    23090        218           26
    23188        204           18
    22980        256           22
    23224        236           26
    23154        250           32
    23096        246           14
    23082        210           16
    22960        242           14
    23134        234           20
    23096        274           40
    23090        228           18
    22980        250           20
    23362        216           20
    23010        218           24
    23534        262           20
    23042        284           34
    23050        242           22
    22756        266            8
    23444        284           38
    23034        268           30
    23438        230           20
    22708        202           32
    23204        242           32
    23302        232           22
    22980        206           20
    23230        256           44
    23106        212           22
    23176        246           32
    22784        218           34
    22956        234           28
    23110        248           18
    23164        262           28
    22956        266           42
    22788        210           20
    23456        292           30
    22950        244           26
    23106        264           32
    23420        298           30
    22822        270           18
    23106        224           16
    22950        252           40
    22922        236           34
    23054        254           30
    23036        230           18
    22960        248           18
    22758        250           20
    22972        226           32
    23376        268           32
    23122        236           24
    23316        218           18
    22692        238           12
    23046        258           16
    23396        254           28
    23388        254           10
    23000        256           22
    23220        212           12
    23180        226           20
    22854        286           44
    23032        272           32
    23032        262           30
    23162        240           44
    23112        246           16
    23116        262           32
    22856        296           30
    22940        248           30
    22974        254           32
    23024        278           40
    22756        216           10
    22768        266           20
    22988        262           18
    22668        244           28
    23258        264           28
    23030        266           34
    22902        214           16
    23298        282           34
    23468        262           28
    23120        238           10
    23036        230           30
    22922        256           28
    22980        236           24
    23174        250           32
    23154        248           20
    23328        204           20
    23156        246           32
    23000        240           22
    23292        252           26
    23180        256           24
    23206        260           22
    23206        228           18
    23122        256           26
    22920        264           32
    22728        268           36
    23212        248           18
    23064        228           24
    22888        234           22
    22592        254           22
    22812        244           24
    23186        216           18
    23026        248           20
    22994        246           22
    23004        264           30
    23502        218           22
    23172        268           28
    23396        218           16
    22926        264           20
    22980        276           26
    23048        226           20
    23154        256           16
    23054        236           30
    23706        248           20
    22938        242           24
    23114        262           46
    22882        254           24
    23074        260           20
    22838        210           32
    23274        256           38
    22822        288           38
    23512        272           28
    22440        234           22
    23446        242           20
    22862        232           28
    23138        238           16
    22862        228           26
    23104        280           44
    22798        260           28
    23092        204           22
    23056        282           36
    22826        258            4
    22878        270           22
    22906        248           24
    23282        238           22
    23044        218           22
    23230        270           38
    22728        268           14
    23146        284           30
    23082        246           14
    23298        264           30
    23356        270           24
    23080        246           18
    23268        230           30
    22900        266           34
    23142        288           26
    23340        254           22
    23264        240           26
    22658        244           26
    23332        220           32
    23056        224           14
    23158        236           22
    22888        248           24
    23114        254           16
    23352        256           30
    23114        248           34
    23542        282           28
    23176        240           18
    23356        232           12
    23054        224           34
    23424        192           20
    23302        208           26
    22724        256           14
    23168        258           26
    23332        254           12
    22984        190           24
    23124        234           12
    23372        248           34
    23394        252           18
    22766        224           26
    23290        246           18
    22944        260           30
    23408        224           30
    23172        200           20
    23036        252           16
    22970        228           22
    23020        236           26
    23054        270           42
    23250        216           22
    23426        226           28
    23024        270           22
    22750        252           24
    23206        248           26
    23202        270           30
    22940        238           24
    22924        234           12
    22868        226           38
    23296        222           26
    23304        208           30
    23110        230           32
    23040        254           24
    22764        254           12
    22906        260           38
    23580        254           22
    23254        258           34
    23302        250           20
    23122        234           34
    23096        280           26
    23262        260           20
    23214        270           26
    23486        230           18
    22922        218           22
    23634        244           22
    22966        268           22
    23082        226           20
    22858        270           42
    23302        196           14
    23062        282           18
    23414        244           30
    23262        228           24
    22814        244           18
    23128        278           22
    23520        268           22
    23066        276           28
    23220        254           40
    23136        228           22
    23282        224           24
    22716        226           32
    22962        230           22
    23104        248           20
    22898        252           22
    23322        218           12
    23026        248           26
    23176        234           18
    22934        222           30
    23150        264           26
    23336        228            8
    23138        282           28
    23302        244           18
    23150        240           32
    23078        284           26
    22968        204           20
    22864        250           32
    23218        258           26
    23014        248           10
    23028        254           28
    23032        274           22
    23356        226           26
    22750        240           26
    23422        226           20
    22678        214           16
    22946        248           28
    22704        256           30
    22936        246           20
    23056        256           26
    23118        224           28
    23140        210           16
    23174        258           34
    23000        228           30
    22922        246           18
    23270        274           30
    23318        274           38
    23046        288           36
    23186        250           32
    23144        248           20
    23064        228           32
    23562        254           22
    23522        264           30
    22688        270           38
    23056        268           20
    23154        248           16
    23148        236           20
    23250        246           22
    22900        260           22
    23426        220           12
    22924        280           30
    22806        198           40
    22878        240           26
    22668        270           36
    23006        280           30
    22766        234           26
    23054        220           26
    23280        258           18
    23444        240           28
    23074        244           18
    22960        250           28
    22986        248           28
    23254        262           34
    23432        260           20
    23524        244           26
    23396        228           14
    23160        262           34
    23264        234           18
    23340        218           20
    23252        266           18
    22988        202           20
    23156        290           38
    23136        246           30
    23210        204           18
    22718        252           24
    23200        264           26
    22876        244           24
    23338        236           18
    23050        262           28
    23104        234           28
    23056        212           26
    23374        238           22
    23400        256           20
    23294        254           24
    23104        286           32
    23058        238           38
    23074        256           20
    23158        230           12
    23178        206           34
    23146        284           22
    22948        240           22
    23268        268           24
    23084        236           24
    23024        256           22
    23134        258           24
    23386        252           34
    23210        260           30
    23084        202           24
    22742        250           20
    23010        206           30
    22894        232           28
    23302        240           22
    22878        228           16
    23042        314           36
    22774        272           24
    22894        262           24
    22806        224           22
    23168        244           18
    23314        244           34
    23288        256           34
    23014        294           24
    23356        272           38
    23106        230           18
    23104        248           30
    23478        236           26
    23356        210           22
    23254        240           14
    23122        238           16
    22712        270           16
    23000        228           22
    23090        250           26
    23334        264           22
    22864        264           36
    23358        258           26
    23114        234           26
    23710        290           30
    22684        216           16
    22852        248           34
    22954        214           14
    23118        294           26
    22844        250           28
    23090        238           20
    23084        266           16
    23250        192           32
    22882        222           34
    23064        256           26
    23128        256           20
    23046        266           20
    23030        240           32
    23316        234           18
    23338        228           20
    23406        236           12
    23114        232           34
    23334        246           30
    23150        268           24
    23058        242           18
    23160        250           34
    22838        230           34
    22964        254           24
    23170        228           18
    22972        264           22
    23288        208           30
    23438        208           26
    23184        226           16
    23006        232            8
    23318        236           26
    23160        254           20
    22808        252           48
    23086        260           14
    22986        246           16
    22748        216           16
    23020        274           22
    23282        260           24
    23246        216           20
    23404        294           38
    23124        238           26
    22874        230           20
    22750        230           26
    23312        258           30
    22746        232           28
    23362        274           28
    23376        232           22
    23058        228           34
    23040        260           20
    23198        292           32
    23066        262           24
    23126        280           14
    23088        222           28
    22918        236           28
    23100        220           18
    23532        272           28
    22848        254           30
    22996        248           24
    22834        222           22
    23128        262           18
    23224        232           24
    22866        268           28
    22826        230           34
    22688        192           22
    23012        260           14
    23354        268           28
    23034        234           32
    23398        252           16
    23072        248           26
    23384        200           12
    23314        248           18
    23328        234           30
    23128        264           20
    23300        260           34
    23352        238           22
    22820        240           40
    23180        290           36
    23354        272           22
    22882        244           24
    23614        238           18
    23196        246           28
    23590        278           26
    23318        234           24
    22918        222           24
    23102        238           20
    23006        206           24
    23118        258           24
    23100        260           30
    23436        266           22
    23026        228           22
    23270        274           26
    23064        244           18
    23334        292           30
    22522        206           18
    22770        218           30
    23358        244           38
    22856        226           28
    23034        266           22
    23052        266           42
    23100        214           34
    23312        264           42
    22888        210           20
    23210        246           32
    23306        256           22
    23044        272           16
    22914        252           30
    23294        276           28
    22966        216           26
    22822        226           24
    22742        292           38
    22754        214           16
    23262        268           32
    23166        198           26
    23098        244           28
    23190        240           22
    23108        252           22
    23038        252           40
    23398        274           20
    23174        266           38
    23144        248           20
    23174        256           24
    22816        220           20
    22924        238           24
    22982        210           16
    23112        266           26
    23066        228           28
    22942        224           36
    23458        246           38
    22914        232           18
    22806        242           24
    23216        228           26
    22728        226           18
    23094        266           34
    22858        254           26
    22900        258           32
    22842        238           26
    23306        234           30
    23348        260           34
    23084        218           26
    23068        250           30
    23138        274           32
    23214        232           30
    22916        208           20
    23208        232           24
    23456        288           36
    23014        302           32
    23486        220           14
    23380        212           16
    23098        254           10
    23630        254           30
    23310        210           20
    23216        276           28
    23102        268           26
    22950        226           28
    22768        226           28
    22912        242           14
    22856        290           22
    23254        232           28
    22882        274           38
    23194        256           26
    22850        284           18
    23054        238           18
    23048        242           20
    22920        208           14
    22948        272           38
    22914        268           26
    22980        226           28
    23024        298           22
    22538        242           26
    23036        268           22
    23060        254           22
    23260        238           20
    22848        242           22
    23246        228           20
    23098        222           28
    22928        286           42
    23204        218           32
    22894        258           38
    22906        222           22
    22864        238           10
    23294        272           28
    23102        250           26
    22904        244           22
    23036        250           26
    23220        244           22
    23154        230           16
    22808        238           36
    23014        230           34
    23030        260           22
    22952        250           22
    22812        240           32
    23104        282           28
    23256        266           24
    22942        228           22
    23100        220           26
    23480        228           18
    23086        260           16
    23150        258           20
    23034        250           22
    22608        252           26
    23346        256           14
    23170        218           26
    23112        232           26
    23196        226           22
    23612        278           26
    23424        234           32
    23152        246           22
    23074        224           46
    22938        254           38
    23212        274           38
    23290        266           30
    22816        242           36
    23170        248           16
    23304        230           34
    22888        244           24
    23240        290           18
    23142        242           26
    23232        300           36
    23130        220           14
    23014        246           30
    23124        236           30
    23368        228           20
    22930        238           42
    23174        252           24
    22958        260           20
    23252        250           22
    23070        254           26
    23224        266           34
    22890        232           18
    22806        234           22
    22820        282           36
    23154        264           20
    23014        268           16
    23122        238           28
    23196        202           18
    22836        200           28
    23092        278           20
    23062        230           24
    23024        248           22
    22830        232           22
    23172        230           24
    23246        272           26
    22708        234           26
    23332        212           18
    23138        274           24
    22894        268           24
    23186        224           32
    23342        220           26
    23024        224           10
    23040        242           18
    22776        206           22
    23056        230           24
    23076        286           32
    22648        246           30
    23244        258           26
    23564        266           20
    23170        252           30
    23108        224           18
    23014        248           34
    23070        234           26
    22948        252           20
    23026        228           18
    23360        246           36
    22944        250           30
    23110        226           24
    22966        244           20
    22768        248           20
    23130        274           22
    22858        212           32
    23280        240           18
    22890        282           28
    23088        230           22
    23172        238           28
    23342        222           22
    23254        262           30
    23420        236           40
    23328        290           24
    23186        260           28
    22910        250           30
    22804        246           32
    23030        228           20
    23100        264           22
    23560        244           18
    22854        222           22
    22858        232           16
    23040        222           28
    22976        274           46
    22902        280           36
    23088        276           28
    22984        220           40
    22840        244           26
    23314        236           24
    23168        220           22
    23174        268           40
    23170        256           28
    22816        232           22
    23178        292           44
    23118        238           26
    22806        244           32
    23172        234           18
    23038        236           24
    23004        254           22
    23046        256           30
    22782        200           14
    23006        264           28
    22956        268           26
    23054        248           32
    23388        256           22
    23354        254           30
    23084        268           30
    23652        230           28
    22912        248           22
    23066        240           20
    23492        284           34
    23194        298           34
    23130        266           26
    23040        238           18
    22754        236           40
    23120        234           24
    22786        252           16
    23268        280           28
    23488        232           24
    22932        304           36
    23328        216           26
    23090        264           24
    22774        250           26
    22922        250           24
    23202        286           24
    23094        242           22
    23440        252           10
    23026        234           20
    22976        226           34
    22898        276           26
    23180        234           18
    23096        250           26
    23198        286           28
    22872        262           34
    22908        214           18
    23268        304           28
    22780        198           26
    22688        258           22
    23382        236           28
    22950        200           28
    23268        274           32
    23120        244           24
    22948        218           26
    23066        228           30
    23470        288           26
    22936        228           12
    23030        260           20
    22742        262           26
    22824        248           44
    23176        224           24
    23228        240           30
    23210        258           18
    23054        280           22
    22874        270           30
    22890        276           30
    23158        246           42
    22918        266           12
    23366        284           26
    23158        204           32
    23238        270           28
    23126        250           28
    23044        234           22
    23092        272           26
    23036        310           36
    23100        234           16
    22894        210           16
    23274        226           20
    22942        238           28
    23082        284           34
    23496        228           12
    22824        230           28
    23012        266           34
    23134        244           32
    23086        236           18
    23042        244           18
    23196        244           30
    23318        252           28
    23264        256           32
    22928        244           26
    22854        244           14
    23222        300           34
    22818        236           32
    22974        238           24
    23276        230           22
    23152        234           30
    22964        274           20
    23426        236           32
    23274        228           30
    23230        228           30
    23292        236           28
    23048        268           24
    23014        254           26
    23192        262           26
    22966        256           24
    23146        252           12
    23442        278           26
    23036        240           18
    23454        242           22
    22848        218           26
    22906        252           22
    22980        268           26
    23176        240           28
    23008        234           24
    23178        258           20
    23256        250           26
    23054        248           14
    23228        240           26
    23028        232           28
    22972        220           28
    23114        266           32
    23288        264           32
    23168        240           16
    22588        228           26
    23292        234           22
    22910        216           20
    23194        258           30
    23198        244           20
    23014        274           24
    23120        214           16
    22838        266           28
    23302        266           30
    22970        264           22
    23124        220           28
    22760        238           24
    23136        262           30
    23082        232           26
    23438        240           42
    22924        264           20
    23444        270           30
    23294        266           24
    23250        244           30
    22930        224           30
    23204        284           24
    23178        236           28
    22906        228           32
    23276        238           36
    23036        210           24
    23440        256           28
    22776        242           14
    23138        246           22
    23626        252           24
    23432        256           32
    23030        242           22
    23210        208           22
    23152        228           22
    23174        244           26
    22996        248           28
    23376        258           34
    23150        226           34
    23166        240           30
    23184        254           16
    23248        244           24
    23070        230           22
    23206        224           24
    22636        220           34
    22730        202           14
    23062        216           10
    23084        300           26
    23370        256           26
    23022        240           20
    22990        278           26
    23746        226           16
    23082        246           26
    22904        236           30
    23498        254           32
    23050        246           28
    23150        254           26
    23584        218           16
    23044        254           32
    23074        210           20
    22890        238           20
    23352        272           22
    22852        266           40
    23366        280           18
    22974        262           26
    23310        250           24
    22974        232           30
    23018        270           20
    22822        240           24
    22960        242           26
    23180        236           24
    22952        210           22
    23062        216           20
    22842        222           18
    22992        238           18
    22732        236           34
    23162        236           32
    22738        272           20
    23154        220           12
    23292        276           36
    23158        228           18
    22810        252           20
    22918        244           30
    23296        242           24
    23164        280           28
    23028        250           18
    23378        246           24
    23330        246           22
    22892        282           46
    22984        236           26
    22950        220           28
    23016        234           36
    23326        270           24
    22942        210           20
    23240        236           28
    23310        250           14
    23322        238           34
    22856        256           38
    22808        250           34
    23524        252           14
    22936        284           34
    23216        300           24
    23120        236           14
    23264        302           28
    22836        302           38
    23232        248           26
    23124        268           30
    23042        258           22
    22778        244           26
    23270        268           32
    23036        252           30
    23220        274           22
    23238        264           40
    23320        220           36
    23016        258           20
    22980        218           28
    23260        262           34
    23026        256           28
    23346        216           16
    23262        224           32
    23492        254           30
    23230        252           32
    23246        204           24
    23140        250           30
    23090        258           18
    23420        226           20
    23160        210           18
    22890        264           42
    23152        262           22
    23152        232           26
    23164        256           18
    23210        264           34
    23018        226           24
    23112        284           32
    23098        260           14
    23120        256           32
    23072        258           26
    23062        252           30
    22942        260           32
    22876        248           32
    22884        252           28
    22598        268           28
    23308        232           34
    22960        240           22
    23038        230           16
    22994        242           24
    22996        252           34
    23316        240           30
    23328        264           24
    22884        212           22
    23092        216           18
    23060        260           30
    23260        282           36
    23030        220           22
    23110        284           28
    22696        222           24
    22974        204           32
    23154        230           34
    22786        258           34
    22986        248           26
    23004        242           30
    23234        264           28
    22990        242           26
    23382        254           26
    23196        244           16
    23390        270           32
    23086        240           28
    22918        246           22
    22836        232           30
    22830        220           10
    23058        228           14
    22876        246           26
    23136        264           28
    22982        222           32
    23004        282           36
    22744        240           24
    22938        272           32
    23068        266           34
    22700        216           24
    23280        288           30
    23188        260           34
    23350        240           24
    23114        252           32
    22972        236           28
    22820        198           16
    23176        262           26
    23220        216           22
    23128        236           32
    22632        234           18
    22906        276           22
    23280        240           22
    22766        236           24
    23254        250           24
    23036        240           24
    22840        256           32
    23218        242           18
    22940        260           26
    23232        270           34
    22794        232           22
    22862        236           28
    22990        260           24
    22976        238           40
    23554        230           36
    23062        280           42
    23280        244           34
    23350        266           22
    23162        256           22
    22902        270           34
    23238        218           26
    23586        216           20
    23150        268           26
    22936        212           24
    23094        222           28
    23052        236           20
    23292        276           38
    22990        278           28
    23118        270           32
    22738        240           28
    22968        200           28
    22506        210           16
    23404        238           26
    23524        240           26
    23468        288           22
    23192        246           18
    23278        254           30
    22912        242           32
    23250        260           38
    22952        280           30
    22932        244           32
    23202        232           16
    22954        230           22
    23140        250           26
    23136        256           32
    22650        248           30
    23214        250           26
    23234        236           20
    23104        242           28
    22792        274           30
    22998        230           26
    22954        258           40
    23008        236           38
    23008        258           32
    22894        270           18
    23002        230           22
    23078        224           26
    22998        276           26
    23486        232           20
    23058        214           12
    22968        212           16
    23360        250           30
    23424        238           22
    23354        234           24
    22924        236           14
    23144        250           34
    23486        234           22
    23180        224           22
    23232        258           34
    23184        274           30
    23198        226           20
    23070        250           22
    23144        234           28
    23354        218           18
    23480        216           20
    23034        262           26
    23004        222           24
    22984        254           20
    23132        260           32
    23186        224           28
    23018        268           28
    23452        234           24
    23172        210           30
    23268        238           24
    23228        242           24
    23048        242           38
    23048        268           32
    23172        200           32
    22788        208           20
    23002        246           26
    22990        238           26
    23452        266           30
    22906        250           30
    23142        262           28
    23330        226           34
    22936        208           32
    23268        240           26
    22972        242           24
    23302        240           16
    22982        218           32
    22728        226           20
    23226        226           30
    22606        274           30
    23208        228           34
    23102        230           26
    23278        258           32
    23004        242           36
    23076        256           26
    23338        266           28
    22936        250           26
    23100        244           28
    23670        256           16
    23048        236           24
    23282        238           20
    22994        258           28
    22804        228           22
    23500        260           30
    22820        252           14
    22978        270           38
    23494        272           22
    22930        198           20
    22992        236           22
    23046        222           34
    22638        282           38
    23298        222           26
    23264        224           32
    23208        252           30
    22934        260           34
    23372        272           24
    22964        262           18
    23116        214           36
    23148        204           18
    23212        234           30
    22968        252           36
    23118        238           28
    23166        218           16
    23130        198           22
    22766        238           20
    22898        184           14
    22924        242           16
    23296        268           38
    23058        240           34
    22980        244           30
    22972        234           30
    23288        258           30
    23280        246           16
    23314        234           24
    22964        242           26
    23374        208           22
    23080        252           24
    23386        290           30
    23130        286           36
    23002        258           28
    23048        264           18
    22690        222           26
    23202        270           30
    23170        278           26
    22966        236           32
    23294        234           18
    22990        220           24
    23392        232           26
    23016        244           32
    22964        238           30
    22958        226           22
    23016        212           20
    22850        274           28
    23148        272           32
    23232        228           32
    23060        274           22
    23094        238           24
    22866        230           24
    23052        230           18
    22970        248           18
    22994        220           18
    23194        270           26
    23178        242           34
    23164        308           26
    22818        236           22
    23316        248           26
    23016        242           24
    23000        240           26
    23274        228           26
    23736        232           24
    23230        240           20
    22834        236           16
    22904        218           22
    23226        260           24
    22910        266           18
    22914        292           24
    22984        238           22
    22952        226           18
    22962        234           26
    23300        270           46
    22944        232           20
    23334        262           30
    23128        238           26
    23034        206           26
    23052        286           26
    23114        278           28
    23422        272           24
    22902        262           30
    23290        280           22
    22634        216           24
    23204        244           30
    22962        252           10
    23220        258           16
    23038        248           28
    23016        272           40
    23194        252           40
    23144        234           34
    23196        244           20
    23130        214           14
    22796        246           38
    23290        220           24
    23200        252           28
    23306        248           20
    22884        258           28
    22966        238           20
    23496        316           28
    23148        268           28
    23204        234           24
    23062        258           26
    22990        242           12
    23012        258           26
    23414        286           28
    22994        248           24
    23292        226           28
    22756        232           24
    22694        230           22
    23086        256           30
    22492        238           22
    22852        246           24
    22986        270           22
    22740        278           40
    22714        236           30
    23096        234           26
    23078        252           20
    22906        212           12
    22988        214           22
    22900        242           18
    23222        212           30
    23090        298           36
    22962        274           30
    23190        264           34
    22910        236           16
    23122        248           26
    23188        260           20
    23146        288           20
    22928        268           24
    23360        274           16
    22822        206           24
    23192        260           20
    23152        222           20
    23046        264           26
    22904        264           16
    22444        228           26
    23252        262           34
    23190        240           30
    23236        254           28
    23024        230           34
    23594        254           42
    23174        260           22
    22976        222           12
    23104        252           28
    23376        238           24
    22852        240           28
    23306        238           12
    22836        264           22
    23090        228           24
    23196        266           26
    23114        248           26
    22934        252           20
    23384        238           18
    23160        236           22
    23148        242           34
    22816        282           28
    23312        262           22
    22958        222           20
    22916        272           24
    23124        242           20
    22944        248           26
    23148        248           34
    23196        228           12
    22990        222           16
    23446        282           22
    23252        262           20
    22626        260           26
    23300        274           34
    22440        234           24
    23170        228           36
    22972        300           32
    23062        228           18
    22938        226           34
    23224        256           36
    23284        250           32
    22818        238           38
    23388        280           24
    23276        254           14
    22900        216           30
    23254        268           28
    22850        212           22
    23158        230           24
    22894        238           18
    23080        252           22
    22854        282           36
    23068        288           32
    23182        238           22
    22924        210           16
    23290        216           20
    23328        244           28
    23306        246           14
    23456        274           32
    23188        238           30
    23260        260           24
    23078        292           22
    22970        224           24
    22662        224           30
    23004        236           32
    23512        262           32
    23160        210           24
    23178        252           26
    23028        248           40
    23252        290           36
    22904        226           24
    23016        270           26
    22808        248           26
    23292        222           24
    23164        236           28
    23174        276           28
    22744        244           30
    23016        232           32
    23288        220           28
    23054        280           24
    23134        256           22
    23108        218           20
    23206        228           22
    22860        240           32
    23068        262           26
    22836        254           20
    22694        258           30
    23376        300           34
    23564        220           38
    23002        266           34
    22950        246           36
    23220        230           20
    22858        242           22
    23208        262           30
    22992        234           34
    23358        264           32
    23386        262           14
    23324        214           26
    22412        256           18
    23232        216           14
    22862        258           38
    23062        248           22
    23316        242           20
    23436        242           28
    22938        260           18
    23074        238           22
    22892        276           34
    22984        236           24
    23188        298           34
    23166        268           32
    22650        236           22
    22862        254           12
    23264        266           34
    22944        288           28
    23222        274           34
    23100        270           26
    23412        262           26
    23130        238           34
    22708        308           24
    23086        238           24
    23248        242           26
    23032        238           24
    22886        232           28
    22874        246           32
    22976        242           22
    22948        264           24
    22610        196           30
    22682        246           22
    23030        228           12
    22976        306           50
    23288        196           24
    23308        290           30
    23128        248           26
    23132        250           22
    22966        306           36
    23054        274           28
    23128        260           22
    22972        210           22
    22794        220           20
    22698        206           14
    23014        232           24
    22776        270           36
    23052        260           28
    23120        240           22
    23056        204           26
    23172        246           38
    23542        240           24
    23204        204           22
    23134        240           38
    23092        268           18
    23108        242           24
    22724        242           16
    22838        236           24
    23044        244           34
    22644        282           28
    23306        274           26
    22636        230           16
    23160        244           28
    23078        240           28
    23022        244           22
    22986        224           28
    22982        300           44
    23076        236           26
    23316        254           28
    23036        250           22
    22816        258           26
    23106        266           14
    23128        258           18
    22862        254           26
    23048        248           22
    23154        254           28
    22952        234           24
    22952        244           10
    22986        218           30
    23332        250           14
    23440        280           22
    22758        244           20
    22988        238           28
    22770        268           26
    23110        270           28
    23006        230           24
    23378        266           30
    23330        234           24
    23308        260           22
    23020        268           28
    23266        228           20
    23104        270           24
    22952        262           28
    23200        228           30
    23288        274           22
    23366        270           30
    23058        242           22
    22716        234           28
    23262        248           12
    22860        228           32
    22854        246           44
    23336        298           32
    23124        208           24
    23200        218           28
    23054        276           36
    23050        260           30
    22950        230           24
    23110        236           22
    23112        260           26
    23178        298           30
    22928        250           32
    23108        246           14
    23060        238           24
    23192        264           32
    22996        230           26
    23246        268           34
    23136        268           20
    23236        228           14
    23218        256           18
    22802        246           24
    23144        260           30
    23066        240           22
    22894        254           18
    23208        224           26
    23138        244           32
    23204        244           28
    23296        276           32
    22928        252           24
    22806        278           30
    23326        252           26
    22962        212           24
    23016        228           20
    23080        244           38
    22752        234           22
    23332        232           24
    23364        204           20
    23264        226           20
    23450        240           28
    22810        252           36
    23218        250           28
    23254        206           18
    23144        218           28
    23186        266           46
    23000        194           20
    23014        254           28
    23220        194           18
    23586        234           28
    23204        246           28
    23418        274           32
    22938        258            8
    23070        238           24
    23300        280           34
    22998        238           30
    22894        228           24
    23058        232           16
    23472        212           24
    22918        222           26
    22858        262           26
    23108        232           12
    23236        224           18
    23266        250           18
    22906        280           46
    23510        224           26
    23050        224           14
