# planets   transits   detectable
     4504         32            2
     4530         62            4
     4668         24            2
     4590         40            2
     4442         46            0
     4618         54            2
     4718         46            6
     4542         32            2
     4620         56            4
     4580         52            2
     4630         56           10
     4492         52            6
     4692         54            4
     4568         62            8
     4652         48            6
     4524         48            2
     4540         50            8
     4432         38            4
     4596         50            4
     4690         44            4
     4618         32            4
     4616         54            2
     4622         46            8
     4670         32            2
     4742         60            6
     4684         56            4
     4670         66            8
     4690         50            4
     4544         46            2
     4570         50            2
     4546         62            6
     4732         38            2
     4560         54            6
     4372         44            4
     4468         50            2
     4732         56            4
     4636         62            8
     4484         54            4
     4654         46            8
     4582         34            2
     4604         66           10
     4744         42           10
     4590         68            8
     4734         54            2
     4632         44            4
     4684         52            4
     4558         46            6
     4744         58            4
     4720         58            4
     4710         48            2
     4588         56            8
     4586         42            2
     4518         64            8
     4668         42            2
     4682         56            8
     4642         54            6
     4652         76            4
     4560         42            8
     4666         54            2
     4752         64            2
     4706         50            4
     4832         38            4
     4546         54            0
     4840         38            6
     4626         38            4
     4578         44            8
     4542         54           16
     4762         44            4
     4708         46            6
     4524         48            2
     4534         58            6
     4660         50            4
     4702         48           12
     4496         44            4
     4612         52            2
     4522         48            2
     4682         56            8
     4460         56           10
     4644         58            6
     4632         46            8
     4560         58            4
     4624         64            6
     4696         54            4
     4642         38            2
     4654         46            4
     4366         58           10
     4638         56            6
     4518         54            6
     4456         48            2
     4652         48            2
     4494         56            2
     4542         56            6
     4742         68            2
     4758         52            8
     4574         50            6
     4526         48            4
     4498         40            2
     4546         44            6
     4582         44            6
     4666         44            4
     4586         44            6
     4504         50            6
     4596         48            6
     4560         56           10
     4632         50            6
     4670         60            4
     4474         42            0
     4672         38            8
     4618         48            0
     4532         50            4
     4530         30            2
     4568         52           10
     4596         58           10
     4626         52            6
     4606         50            2
     4632         28            2
     4614         64            4
     4634         48            4
     4608         68            4
     4552         36            4
     4648         46            6
     4622         52            6
     4508         50            6
     4632         54            6
     4760         34            0
     4534         42            6
     4682         40            6
     4532         56            0
     4402         44            4
     4664         44            4
     4598         50            0
     4528         44           12
     4708         48            4
     4758         66            6
     4548         46           12
     4660         52            0
     4830         32            0
     4702         50            8
     4616         46            6
     4734         42            8
     4548         46            6
     4642         56            2
     4568         44            6
     4644         46            4
     4490         50            6
     4482         52            6
     4432         44            4
     4642         36            0
     4616         34            2
     4616         26            0
     4582         34            6
     4790         56            8
     4604         44            8
     4540         38            4
     4624         42            4
     4720         50            4
     4532         38            2
     4598         62            4
     4662         42            6
     4442         60            8
     4532         44            6
     4806         66           10
     4726         56            6
     4720         40            2
     4576         60            4
     4632         40            4
     4552         60            6
     4668         54            0
     4630         34            4
     4516         38            8
     4518         32            2
     4600         52            4
     4660         48            4
     4504         48            2
     4590         42            4
     4444         64            8
     4520         54            0
     4482         76            8
     4720         52            4
     4574         44            4
     4660         38            8
     4786         52            8
     4474         44            0
     4580         50            8
     4544         48            6
     4742         40            6
     4750         40            0
     4578         56            6
     4538         42            4
     4476         54            2
     4710         40            6
     4676         52            6
     4512         48            8
     4602         46            2
     4504         48            0
     4402         38            4
     4728         38            4
     4518         42            0
     4610         54           10
     4668         56            4
     4598         36            6
     4676         56            4
     4622         64           12
     4594         42            6
     4728         52           10
     4500         54            6
     4616         54            2
     4582         50            2
     4676         50            8
     4584         44            8
     4612         56            6
     4610         64            8
     4606         46            4
     4498         42            8
     4698         46            2
     4614         52            8
     4448         46           16
     4754         36            4
     4534         36            4
     4600         62            8
     4408         50           10
     4700         44            4
     4614         40            4
     4606         44            8
     4724         42            6
     4614         50            4
     4532         58            6
     4684         34            2
     4720         56            8
     4576         48            6
     4474         52            8
     4504         68           10
     4606         48           10
     4380         30            0
     4688         50            2
     4592         42            4
     4720         56            2
     4434         34            4
     4618         52            8
     4616         66            6
     4580         48            0
     4648         42            6
     4662         46           12
     4692         50            6
     4786         78            6
     4648         60           10
     4714         64            2
     4558         64            4
     4612         54            4
     4436         48            8
     4644         48            2
     4496         40            4
     4386         38            0
     4646         56            6
     4778         54            8
     4594         34            4
     4642         36            2
     4720         44           10
     4576         54            2
     4766         50            2
     4740         68            0
     4612         46            6
     4772         52            8
     4716         40            6
     4766         56            4
     4598         56            2
     4514         68            8
     4534         40            8
     4698         72           16
     4752         50            2
     4562         52            2
     4664         56            4
     4514         46            4
     4718         52            2
     4662         56            8
     4694         50            6
     4526         46           10
     4542         44            2
     4656         46            2
     4556         44            6
     4596         52            4
     4616         62            6
     4506         44            4
     4672         48           10
     4560         38            0
     4596         42            4
     4442         60            8
     4614         72            8
     4524         48            4
     4624         52            2
     4642         66            6
     4704         58            8
     4716         48           10
     4894         38            6
     4658         52            8
     4742         46            8
     4536         58            6
     4748         44            4
     4668         62           12
     4618         34            6
     4560         58            8
     4524         40            4
     4630         52            8
     4568         68            4
     4580         60            4
     4656         48            4
     4688         44            8
     4330         54            6
     4588         40            6
     4584         38            6
     4608         50            8
     4782         42            2
     4520         52           10
     4580         48            4
     4596         34            6
     4486         54            6
     4626         34            4
     4526         32            2
     4716         46            8
     4716         64            8
     4636         78            8
     4566         42            2
     4586         50            6
     4532         54            4
     4688         50            2
     4574         60            8
     4744         48            4
     4716         60            6
     4542         48            4
     4504         62            8
     4476         34            2
     4590         66            6
     4626         32            2
     4624         52            4
     4832         54            4
     4704         44            8
     4506         62            2
     4606         48            8
     4506         36            6
     4580         60            2
     4640         52            6
     4574         44            6
     4490         46            2
     4548         62            6
     4704         64            2
     4766         46            2
     4658         42            4
     4644         52            8
     4576         48            4
     4640         42            4
     4654         50            2
     4634         48            8
     4608         60           12
     4634         54            4
     4554         42            8
     4568         42            2
     4572         40            4
     4708         44            4
     4618         50            4
     4670         54            8
     4432         58            8
     4592         58            8
     4734         52            8
     4346         40            0
     4688         50            4
     4632         54            6
     4648         50            2
     4688         44            4
     4552         62            6
     4760         42            4
     4654         66            2
     4628         34            4
     4574         50            8
     4684         68            8
     4638         44            6
     4644         54           10
     4734         66            2
     4720         34            2
     4464         46           10
     4672         48            6
     4588         50            2
     4712         84            6
     4618         56            0
     4770         58            8
     4468         56           12
     4688         66            6
     4640         32            0
     4760         80           12
     4604         54            4
     4396         52            4
     4426         40            4
     4584         42            2
     4482         40            8
     4530         48            8
     4602         62            2
     4708         58            6
     4648         42            4
     4636         46            6
     4462         52            4
     4654         52            6
     4570         44           10
     4662         56            0
     4626         38            6
     4524         48           10
     4672         62            6
     4492         44            8
     4662         58            6
     4822         46            4
     4674         54            8
     4772         42            8
     4574         60            6
     4360         54            6
     4718         52            4
     4626         52            4
     4610         62           10
     4570         46            2
     4712         48            2
     4594         38            4
     4646         58            8
     4664         58            4
     4616         46            4
     4692         54            2
     4762         40            6
     4546         64            2
     4640         52            2
     4642         64            8
     4622         46            0
     4560         36            6
     4628         32            2
     4666         42            4
     4582         36            4
     4602         52            8
     4658         38            2
     4698         56            4
     4566         48            2
     4696         34            2
     4486         62            8
     4564         54            0
     4618         54            8
     4612         44            2
     4656         28           10
     4440         44            6
     4546         38            2
     4740         42            4
     4604         76            4
     4758         62           10
     4550         44            4
     4546         42            4
     4548         40            2
     4504         36            2
     4628         42            2
     4762         44            6
     4490         62           10
     4680         50            4
     4664         40            2
     4572         42            0
     4552         60            4
     4514         48            4
     4628         40            0
     4662         52            2
     4618         44            2
     4586         48            4
     4586         56            4
     4658         58            2
     4630         42            6
     4536         50            4
     4722         34            2
     4534         42            6
     4506         40            6
     4580         30            4
     4670         50           10
     4614         68            4
     4518         26            4
     4844         46            2
     4482         32            8
     4648         70           12
     4472         60            8
     4500         42            6
     4524         52            6
     4768         56            6
     4694         66           10
     4578         48            8
     4664         44            8
     4694         38            4
     4700         52            4
     4606         26            8
     4662         44            8
     4712         44            4
     4590         46            4
     4822         72            8
     4602         56            6
     4574         62            8
     4610         54            6
     4562         42            0
     4662         52            2
     4542         38            2
     4606         42            8
     4622         42           10
     4682         64            8
     4624         60            2
     4622         58           12
     4592         66            6
     4668         62            2
     4480         46            4
     4680         56            8
     4518         56            8
     4522         34            8
     4538         46            2
     4778         44            2
     4490         48            6
     4592         50            6
     4520         36            2
     4614         50            6
     4672         66            8
     4610         40            8
     4642         52            2
     4572         46            8
     4474         52            2
     4546         66            8
     4580         48            8
     4454         34            0
     4644         34            2
     4742         46            8
     4500         28            6
     4618         48            2
     4642         54            6
     4626         50            6
     4630         42            6
     4526         42            6
     4310         68            6
     4638         60            4
     4656         42            6
     4592         48            8
     4708         24            6
     4656         48            6
     4580         58           14
     4534         56            4
     4622         38            4
     4662         62            4
     4836         48            8
     4552         42            8
     4678         62            2
     4430         32            2
     4562         32            2
     4770         48           10
     4720         62            4
     4588         38            0
     4612         54            2
     4604         38            4
     4492         42            2
     4558         50           12
     4454         40            4
     4830         46            4
     4692         62            4
     4582         60            6
     4734         46            6
     4482         38            6
     4764         54            6
     4612         42            2
     4770         44            4
     4600         50            4
     4558         36           12
     4660         68            6
     4608         56           10
     4620         46            2
     4708         56            4
     4688         64            6
     4498         68           10
     4574         58            6
     4698         62            2
     4602         28            2
     4770         62            4
     4542         58            4
     4506         36            0
     4684         46            6
     4620         40            6
     4618         56            2
     4638         32            0
     4602         46            6
     4648         34            2
     4652         52            0
     4572         46            2
     4738         46            0
     4562         46           10
     4528         40            6
     4452         48            2
     4666         52            4
     4802         38            0
     4792         44            8
     4538         62            6
     4692         48            4
     4738         40            0
     4700         48            2
     4614         56            2
     4542         58            6
     4674         50            4
     4602         44            8
     4644         54            4
     4566         64           10
     4622         56            4
     4582         34            6
     4480         40            0
     4810         50            4
     4750         42            4
     4572         44            0
     4568         40            8
     4600         64            6
     4660         38            4
     4532         44            2
     4546         42            2
     4682         68            8
     4538         44            4
     4674         62            6
     4572         52            0
     4664         46            4
     4612         42            0
     4572         40            4
     4588         38            2
     4638         66            6
     4532         66           10
     4762         50           12
     4490         60            2
     4540         58           10
     4618         60            4
     4546         28            4
     4838         60            2
     4536         56            4
     4688         60            2
     4494         48            4
     4794         64           10
     4574         60            8
     4592         36            8
     4454         36            4
     4600         48            4
     4628         54            6
     4642         34            8
     4584         36            4
     4626         40            8
     4652         62            6
     4598         50           10
     4670         52            6
     4516         36            2
     4464         56            4
     4682         54            6
     4602         58            6
     4738         38            8
     4668         34            4
     4712         46            6
     4708         52            8
     4508         62            8
     4550         52            6
     4704         26            2
     4524         48            6
     4668         68            8
     4558         48            8
     4416         54            2
     4632         74            6
     4556         50            4
     4570         40            2
     4716         42            2
     4506         62            6
     4604         42            8
     4678         50            6
     4636         44            0
     4630         50            4
     4572         56            2
     4724         54            6
     4756         42            4
     4622         58            8
     4638         52            4
     4574         56            4
     4730         56            4
     4640         48            2
     4580         48            6
     4662         46            4
     4652         44            0
     4504         40            4
     4598         42            2
     4560         58            8
     4634         68            4
     4518         58            4
     4478         42            2
     4522         42            8
     4602         38            2
     4502         54            6
     4610         44            2
     4618         50            8
     4656         56            2
     4726         54            8
     4484         50            4
     4572         44            4
     4596         38            6
     4632         62           12
     4680         48            6
     4646         38            8
     4612         42            6
     4702         44            4
     4762         40            4
     4424         48            6
     4664         56            8
     4506         56            2
     4712         36            4
     4624         48            2
     4698         54            2
     4848         46            4
     4638         56            4
     4606         66            2
     4516         60           12
     4534         40            6
     4700         70            6
     4436         36            2
     4654         56            8
     4838         40            4
     4578         56            6
     4506         50            6
     4478         42            8
     4544         38            6
     4590         68            2
     4662         52            4
     4610         34            4
     4712         54            4
     4620         58            6
     4514         46            4
     4682         52            6
     4650         40           10
     4596         46            4
     4662         64           10
     4596         52            2
     4640         52            2
     4706         44            6
     4576         50            6
     4508         46           10
     4514         60            6
     4598         58            8
     4642         66            8
     4536         58           10
     4542         42            2
     4674         56            8
     4754         56            4
     4452         42           10
     4542         40            6
     4564         28            0
     4788         46            6
     4688         42            8
     4678         78           12
     4760         36            4
     4674         64            8
     4568         46            4
     4776         54            2
     4780         54            2
     4588         28            2
     4652         52            8
     4638         44            8
     4612         38            6
     4640         46            2
     4658         44            2
     4618         42            8
     4834         44            4
     4724         34            6
     4638         64            2
     4718         52            4
     4650         40            2
     4558         46            8
     4572         64            4
     4600         40            2
     4692         52            4
     4770         42            2
     4606         44            4
     4756         52            6
     4810         58            8
     4596         52            6
     4644         46            4
     4554         64            4
     4758         46           10
     4646         56           12
     4712         50            4
     4780         58            6
     4562         42            4
     4638         68           12
     4638         36            4
     4722         60            6
     4624         58            6
     4644         50            0
     4750         56            2
     4308         42            2
     4592         56            4
     4584         70           10
     4710         60            6
     4666         64            2
     4508         40            0
     4716         58            8
     4658         50            2
     4496         46            2
     4656         32            2
     4688         26            6
     4682         44            8
     4640         50            4
     4616         34            2
     4514         34            4
     4486         56            8
     4514         54            4
     4556         52            4
     4640         38            6
     4708         44            8
     4432         50            0
     4460         56            8
     4520         50            2
     4692         50            4
     4562         46            6
     4652         66            8
     4618         52            8
     4550         56            6
     4610         50            4
     4734         60            6
     4606         36            2
     4640         54            4
     4506         42            2
     4630         62            8
     4612         54            8
     4586         56            2
     4540         72            6
     4578         36            2
     4658         36            2
     4608         50            4
     4776         36            2
     4704         60           10
     4516         36            0
     4532         46            2
     4636         50            2
     4654         64            2
     4460         58            4
     4566         44            0
     4604         48            2
     4620         60            6
     4588         64            4
     4526         38            4
     4620         44            6
     4600         54            4
     4634         38            4
     4872         46            2
     4662         56            8
     4604         42            4
     4506         50           10
     4620         50            6
     4528         36            8
     4708         48            8
     4694         52            2
     4428         34            6
     4478         42            2
     4572         40            6
     4496         48            6
     4632         54           10
     4694         42            8
     4684         34            6
     4520         36            8
     4486         52            4
     4738         66            8
     4554         68            2
     4700         42            6
     4658         48            6
     4768         54            8
     4576         62           12
     4552         54            4
     4660         62            2
     4540         54            4
     4612         50           12
     4766         38           16
     4738         68            6
     4718         54            2
     4622         34            2
     4774         40            4
     4606         50            4
     4694         48           10
     4636         46            8
     4508         44           10
     4878         52            0
     4658         44            0
     4532         38            2
     4718         66            8
     4522         46           10
     4680         42            2
     4614         64            4
     4698         66            8
     4686         60            4
     4492         38            4
     4622         38            4
     4598         56            4
     4850         66            6
     4640         42            2
     4608         42           10
     4536         46            2
     4744         62            6
     4636         26            6
     4768         54            6
     4584         56            2
     4558         40            4
     4432         46            8
     4678         42            6
     4650         52            2
     4468         50            2
     4624         44            4
     4678         56            6
     4702         58            8
     4766         46            6
     4698         52            6
     4584         50            6
     4668         52            6
     4544         54            8
     4674         42            2
     4854         54            6
     4732         42            6
     4556         64            4
     4572         48            8
     4522         50            6
     4490         48            2
     4520         50            2
     4582         32            0
     4520         40           10
     4660         48            6
     4712         54            6
     4668         62            4
     4738         62            8
     4696         42            2
     4696         34            4
     4462         38            6
     4646         42            2
     4644         40            0
     4546         44            6
     4678         50            4
     4416         64            8
     4536         42            4
     4766         52           10
     4530         66            4
     4424         52           10
     4428         42            4
     4774         54           12
     4470         40            4
     4530         70            4
     4682         56            6
     4566         60            8
     4622         40            8
     4522         32            0
     4566         52            2
     4830         46            2
     4532         44            8
     4710         56            2
     4618         36            0
     4680         54            4
     4708         50            2
     4666         46            2
     4616         40            4
     4550         66            0
     4656         46            4
     4628         44            2
     4466         32            2
     4512         48            4
     4688         42            2
     4706         46            6
     4792         48            0
     4744         38            6
     4494         48            4
     4726         42            4
     4772         54            8
     4566         50            6
     4616         48            6
     4714         50            0
     4560         48           10
     4634         58           10
     4596         40            6
     4576         52            0
     4674         34            2
     4894         50           10
     4572         46            8
     4652         64            4
     4726         54            6
     4546         68           10
     4648         54           12
     4560         46            6
     4596         62            2
     4546         52            2
     4638         58           10
     4704         32            4
     4530         66           12
     4612         32            0
     4624         40            2
     4768         48            2
     4544         54           10
     4568         50            8
     4438         50           10
     4650         56            6
     4630         54            6
     4588         50            4
     4628         60            4
     4670         40            2
     4628         34            6
     4774         68            4
     4682         58            8
     4456         56            4
     4638         50            6
     4468         58            8
     4568         44            2
     4556         64           12
     4792         48            2
     4724         50            6
     4506         44           12
     4494         58            4
     4644         54            4
     4586         54            0
     4676         46            6
     4532         52            6
     4748         72            6
     4690         64            4
     4732         54            0
     4590         48            6
     4482         42            6
     4488         44            6
     4790         58            6
     4506         64            6
     4656         72            6
     4672         28            2
     4434         54            8
     4540         40            8
     4606         66           12
     4542         44            8
     4782         46            2
     4616         38            0
     4444         20            2
     4616         42            0
     4588         56            8
     4496         48            6
     4526         28            2
     4622         50            4
     4606         56           12
     4614         54            4
     4568         30            0
     4506         56            2
     4718         56           10
     4476         62            4
     4486         46            6
     4448         46            8
     4642         56            6
     4604         38            2
     4496         50            2
     4572         40            6
     4700         56            8
     4528         42            6
     4534         52            8
     4722         48            0
     4690         46            4
     4722         50            6
     4670         44            4
     4650         44            8
     4562         56            4
     4770         60            6
     4630         64            8
     4732         30            0
     4478         32            0
     4582         46            0
     4518         38            8
     4592         44            4
     4546         40            8
     4670         38            8
     4496         58            6
     4504         38            2
     4680         34            6
     4718         58            6
     4704         38            4
     4628         44            2
     4654         40            6
     4710         32            4
     4476         52            4
     4550         36            0
     4618         24            0
     4700         40            4
     4478         44            4
     4610         60            8
     4678         68            2
     4528         62           12
     4396         50            0
     4880         52            4
     4590         40            2
     4758         40            6
     4640         48            4
     4564         42            6
     4740         44            2
     4790         32            2
     4604         72           10
     4644         36            4
     4620         52            2
     4568         46            6
     4590         44            8
     4760         38            6
     4624         66            8
     4606         42            4
     4782         50            2
     4680         66            4
     4588         66            8
     4444         52            6
     4536         60            6
     4546         44            8
     4606         40           12
     4500         40            2
     4656         58            0
     4550         20            4
     4532         54            6
     4552         50            4
     4788         54            6
     4796         46            2
     4562         64           14
     4516         64            6
     4650         60            6
     4638         42            8
     4480         42            6
     4696         62            2
     4556         42            2
     4848         42            2
     4592         46            2
     4630         46            2
     4654         42            4
     4552         50            4
     4646         54           12
     4530         34            6
     4666         58            2
     4660         50           10
     4562         60            6
     4804         52            6
     4426         56            6
     4506         40            2
     4552         60            6
     4628         56            6
     4652         54            8
     4576         50            8
     4406         56           10
     4522         48            0
     4566         50            2
     4668         36           10
     4608         30            2
     4648         60            6
     4680         48            4
     4702         34            4
     4386         64            6
     4708         44            2
     4576         46            4
     4456         36            2
     4648         50            4
     4502         50            4
     4426         34            4
     4654         56           10
     4432         44            2
     4370         34            2
     4656         80           14
     4728         32            0
     4480         50            6
     4368         26            4
     4640         50            2
     4574         40            4
     4620         50            0
     4668         64            4
     4720         42            8
     4698         56            2
     4514         52           10
     4696         54            4
     4662         54            6
     4604         52            4
     4666         40            4
     4610         58            8
     4678         48            6
     4700         52            8
     4740         54           10
     4548         46            2
     4502         20            2
     4626         38            0
     4670         66            2
     4470         48            2
     4720         42            4
     4634         56            8
     4600         42            0
     4590         58            6
     4492         40            0
     4616         38            6
     4626         60           14
     4680         50            8
     4832         54            2
     4520         38            6
     4402         40            8
     4832         48            4
     4666         38            2
     4544         48            6
     4678         50            8
     4676         48            4
     4672         40            4
     4620         54           10
     4714         48            2
     4590         40            2
     4490         48            6
     4612         46            4
     4648         36            6
     4630         50            8
     4740         48            8
     4608         50           12
     4706         44            6
     4586         52            4
     4592         42            4
     4638         64           10
     4606         54            0
     4680         52            4
     4546         44            4
     4604         54            8
     4622         68           12
     4684         38            2
     4612         50            8
     4502         56            2
     4598         50            2
     4498         44            2
     4780         60            0
     4518         32            2
     4550         58            8
     4590         28            4
     4642         44            6
     4832         62            8
     4642         50            4
     4590         50            4
     4730         44            6
     4652         58            6
     4744         36            0
     4540         64            8
     4586         58           10
     4616         54            4
     4584         38            2
     4570         52            4
     4518         50            8
     4570         38            4
     4496         48            0
     4630         58            6
     4646         42            6
     4652         72            8
     4786         58            2
     4594         54           10
     4452         32            4
     4506         38            8
     4612         46            2
     4642         66           10
     4572         46            2
     4658         56            2
     4806         44            4
     4822         68            2
     4596         42            6
     4776         70           10
     4616         54           10
     4696         36            4
     4702         42            8
     4632         60            4
     4512         22            2
     4578         38            4
     4512         40            4
     4734         60            4
     4638         56           10
     4624         58            2
     4630         44            2
     4678         54            8
     4582         42            6
     4542         26            2
     4836         54            2
     4646         66           10
     4510         46            4
     4594         62            4
     4442         38            6
     4702         58            6
     4720         46            0
     4596         34            0
     4668         42            8
     4580         38            0
     4568         56            2
     4592         38            2
     4564         36            2
     4516         54           10
     4438         54            6
     4448         50            4
     4588         46            6
     4530         52            2
     4484         52            4
     4702         46            4
     4534         36            4
     4678         52            0
     4586         52            2
     4630         34            4
     4596         52            6
     4488         22            2
     4664         42            0
     4486         46            2
     4744         36            2
     4526         54            6
     4668         62            4
     4462         34            2
     4636         38            4
     4526         66            4
     4528         62            8
     4592         46            4
     4696         44            8
     4576         44            2
     4684         44            6
     4666         38            2
     4516         56            2
     4696         54            4
     4568         40            2
     4624         52            4
     4784         44            4
     4514         40            0
     4514         44            8
     4678         44            4
     4470         68            6
     4506         54            4
     4854         50            8
     4588         52            2
     4676         42            4
     4454         52            6
     4548         40            2
     4524         40           10
     4600         34            4
     4546         58            8
     4446         46            2
     4488         46            6
     4652         46            0
     4758         62           12
     4540         34            2
     4762         60            8
     4728         54            4
     4592         48            4
     4670         54            6
     4544         44            6
     4820         58            8
     4666         50            6
     4722         52            6
     4552         32            2
     4550         54            4
     4604         42            0
     4474         38            4
     4670         68            8
     4562         46            2
     4456         38            6
     4712         46            8
     4488         58            6
     4738         40            8
     4718         54           10
     4478         26            0
     4698         62           10
     4724         60           10
     4610         64            4
     4818         66            0
     4622         52           12
     4718         44            6
     4388         50           10
     4420         34            4
     4538         34            2
     4570         34            6
     4686         60            4
     4664         70           12
     4738         58            8
     4672         52            8
     4578         58            8
     4492         60           10
     4550         60            4
     4712         34            2
     4680         58            4
     4700         36            4
     4690         36            2
     4650         66            2
     4490         40            4
     4816         56            4
     4636         52           10
     4580         44            2
     4776         46            6
     4608         42            8
     4542         60            2
     4704         46            6
     4658         48            4
     4574         50            6
     4624         42            2
     4496         44            6
     4624         34            2
     4788         56            2
     4616         46            4
     4724         58            6
     4564         60            6
     4670         64            4
     4470         32            2
     4542         48            6
     4698         42            6
     4602         60            4
     4608         42            2
     4524         68           14
     4772         62            4
     4646         48            6
     4710         48            6
     4680         38            2
     4542         28            2
     4624         48            4
     4528         56            6
     4792         60            2
     4568         42            6
     4552         58           12
     4702         50            8
     4540         42            2
     4564         34            4
     4606         52            4
     4584         54            6
     4560         46            2
     4812         50            0
     4588         36            2
     4522         40            4
     4754         42            0
     4484         52            8
     4420         44            2
     4578         52            6
     4522         60            6
     4604         44            8
     4680         48            6
     4526         62            4
     4542         40            6
     4556         54           12
     4524         28            2
     4540         34            0
     4562         50            0
     4678         70            4
     4678         46            8
     4612         40            6
     4482         68            6
     4432         40            6
     4676         56            4
     4560         36            2
     4638         54            2
     4786         54            4
     4604         36            0
     4554         46            4
     4644         54            4
     4654         56            4
     4794         54            4
     4694         56           10
     4512         74           16
     4548         28            2
     4520         54            4
     4606         46            8
     4756         44            6
     4492         60            2
     4576         48            8
     4646         66            6
     4710         52           10
     4542         68           14
     4530         32            4
     4766         54            4
     4632         56            8
     4644         32            6
     4754         70            6
     4664         44            0
     4528         48            6
     4728         38            4
     4570         80           18
     4748         42            0
     4708         42            6
     4720         50            4
     4656         46            2
     4672         52            4
     4554         24            2
     4866         66           12
     4636         68           12
     4688         42            8
     4516         52            4
     4502         42           10
     4602         50            4
     4500         56            2
     4644         42            4
     4650         48            2
     4508         46            6
     4786         56            2
     4620         52            0
     4578         66           10
     4578         44            2
     4546         66            8
     4708         44            8
     4714         46            0
     4468         60            4
     4530         62            0
     4506         58            6
     4508         32            6
     4798         58            4
     4674         60            4
     4704         54           10
     4576         46            8
     4738         46            6
     4700         38            8
     4640         52            4
     4530         38            2
     4584         46            0
     4572         30            2
     4750         44            4
     4620         52            4
     4690         54            4
     4692         70           10
     4608         54           10
     4590         46            4
     4662         72            8
     4714         50            2
     4542         34            4
     4478         54            4
     4714         44            4
     4442         40            4
     4514         50            6
     4694         54           10
     4748         60           10
     4478         52            8
     4714         46            4
     4686         52            8
     4646         44            2
     4632         58            2
     4652         34            2
     4750         68            0
     4690         54            4
     4536         58            2
     4622         34            6
     4690         76            6
     4672         48            4
     4504         42            8
     4484         56            6
     4580         54            6
     4560         58            8
     4670         30            2
     4616         40            2
     4614         54            8
     4494         52            0
     4388         36           10
     4642         54            6
     4696         46            2
     4674         42           12
     4580         48            0
     4730         40            2
     4380         34            0
     4590         28            0
     4590         52            8
     4638         58            4
     4510         50            6
     4688         34            2
     4510         50            4
     4718         50            4
     4828         50           12
     4670         58            4
     4596         52            8
     4574         38            4
     4780         40            6
     4494         32            4
     4534         36            0
     4760         40            8
     4512         54            6
     4778         56            8
     4604         48            6
     4704         46            2
     4524         50            0
     4516         50            4
     4632         42            2
     4718         66            4
     4652         50            4
     4670         50            2
     4648         62            6
     4674         48           12
     4630         56            6
     4602         60           10
     4584         50            4
     4504         28            6
     4508         58            8
     4554         40            4
     4602         46            4
     4666         32            0
     4524         40            6
     4580         46            2
     4622         48            2
     4328         68            8
     4558         40            6
     4668         38            8
     4676         62            6
     4610         62            2
     4518         50            6
     4462         60            6
     4648         44            6
     4764         52            2
     4584         40            4
     4678         38            0
     4530         58            6
     4530         56            8
     4618         70            4
     4598         46            6
     4662         48            6
     4616         68            8
     4522         42            8
     4638         50            4
     4552         66            8
     4438         66            4
     4556         44            6
     4614         52            6
     4634         48            2
     4642         44            6
     4622         64            6
     4600         30            2
     4578         44            4
     4556         52            4
     4460         36            4
     4696         44           10
     4762         50           10
     4604         32            6
     4478         44            6
     4616         48            6
     4622         44            2
     4474         64            4
     4638         50            2
     4508         40            8
     4720         50            6
     4566         42            4
     4538         34            2
     4712         42           10
     4620         40            6
     4544         60            6
     4674         48            8
     4600         52            4
     4534         38            2
     4530         60            2
     4686         60            8
     4866         40            4
     4636         44            6
     4766         56            6
     4394         48            8
     4690         64            6
     4456         40            6
     4598         48            6
     4450         60            6
     4644         48            2
     4604         34            4
     4648         42            2
     4688         32            4
     4648         66            4
     4732         58            6
     4704         56            0
     4588         62            4
     4478         40            2
     4486         62            0
     4436         44            6
     4666         44            6
     4540         60            6
     4694         38            4
     4524         52            4
     4442         68            4
     4532         48           10
     4652         46            6
     4660         62            6
     4696         46            4
     4748         52            6
     4530         56            4
     4664         46            4
     4526         74           14
     4544         46            4
     4542         64            4
     4596         60            4
     4768         62            6
     4520         50            2
     4578         56            4
     4536         50            0
     4398         50            8
     4582         46            4
     4674         46            8
     4782         60            6
     4774         62            4
     4522         46            2
     4516         44            8
     4672         54            6
     4708         52            2
     4570         46            6
     4746         46           10
     4656         56            2
     4838         44           10
     4666         62            2
     4642         62            2
     4644         44            6
     4468         46            8
     4572         46            4
     4688         48            8
     4572         46            2
     4680         44            2
     4644         42            2
     4530         58            8
     4548         50            0
     4606         58            2
     4572         44            0
     4604         54            6
     4580         52            2
     4588         56           12
     4418         44            4
     4714         60           10
     4724         42            6
     4502         34            4
     4600         44            8
     4638         46            2
     4700         66            8
     4748         46            8
     4568         44            0
     4676         48            2
     4476         46            6
     4590         50            8
     4618         48            4
     4712         48            2
     4750         54           12
     4782         62            4
     4640         40           10
     4626         64            6
     4488         62           10
     4646         56           10
     4680         48            0
     4722         26            4
     4472         60            8
     4520         38           10
     4600         70            6
     4756         46            6
     4672         52            6
     4612         54            6
     4700         74           16
     4684         48            6
     4728         56           10
     4672         54            4
     4606         60           10
     4682         60            2
     4536         50            6
     4680         60           10
     4648         42            4
     4704         60            8
     4662         52            2
     4666         54           12
     4662         48            4
     4572         38            2
     4676         54           10
     4652         64            6
     4380         34            2
     4712         42            6
     4600         54            4
     4628         42            4
     4588         52            2
     4862         66            8
     4690         32            2
     4772         58            8
     4672         40            8
     4616         26            0
     4640         46            6
     4704         42            6
