# planets   transits   detectable
    46296        496           56
    46140        506           48
    45854        478           44
    45734        540           52
    45972        462           56
    46302        500           50
    46216        424           48
    45914        536           58
    46094        432           34
    46070        472           76
    46368        466           50
    46718        502           36
    46272        530           54
    46098        534           54
    45746        470           32
    46390        480           76
    45912        482           52
    46168        450           34
    45704        520           40
    46662        524           48
    46508        446           50
    45782        482           56
    46222        552           42
    46062        478           36
    46270        514           68
    46564        458           54
    45502        490           46
    46966        500           50
    46418        528           64
    45992        486           50
    46228        528           48
    46098        488           66
    46270        444           42
    46266        492           36
    46156        484           58
    45932        520           46
    46314        476           48
    46724        446           46
    46036        506           42
    45890        470           40
    46246        522           58
    46248        456           34
    45208        508           54
    46148        546           44
    46060        440           52
    46358        530           60
    46084        476           40
    46072        462           36
    45904        496           48
    46460        494           62
    46054        522           52
    46546        524           48
    46620        498           34
    45990        428           52
    45678        494           66
    46526        448           40
    46064        496           56
    46122        440           32
    46242        464           46
    46610        482           52
    45940        504           40
    46114        490           48
    46110        556           48
    45884        512           42
    45952        562           74
    45798        484           50
    45798        502           60
    45982        490           58
    46022        546           50
    45978        474           50
    46154        472           48
    46774        562           64
    46262        534           44
    45856        460           50
    45654        528           66
    46506        484           50
    46130        484           50
    46164        444           26
    46392        498           58
    46312        500           54
    46084        518           50
    46486        590           54
    46008        490           42
    46276        470           50
    46314        490           44
    46664        508           58
    45958        492           60
    46000        520           50
    45994        448           58
    46280        476           64
    46346        490           66
    46360        478           50
    45722        518           56
    46216        502           62
    46272        498           56
    46130        498           52
    45444        478           26
    45556        446           38
    45754        448           42
    46584        504           48
    45978        512           52
    46434        486           58
    45894        450           36
    46542        480           60
    46028        520           66
    46500        472           44
    46544        460           40
    46152        486           42
    46042        484           40
    46550        422           34
    46484        516           46
    46434        558           44
    46420        506           44
    45962        502           48
    46306        500           72
    45882        498           40
    46406        494           58
    46380        452           42
    46610        494           58
    46010        480           44
    46472        544           56
    46178        576           58
    46338        472           42
    46202        488           42
    45904        502           44
    45998        522           42
    46688        450           60
    46554        506           74
    45668        520           66
    46344        554           54
    46048        506           56
    46224        518           50
    46188        414           30
    45378        526           48
    46228        486           50
    46776        506           52
    45810        486           38
    46052        504           46
    46500        528           54
    46688        442           46
    46168        500           46
    46206        478           44
    46136        462           36
    46050        504           42
    45976        490           50
    46490        498           52
    46376        488           80
    45374        496           52
    46612        496           44
    45810        516           44
    45938        434           50
    46254        496           50
    46036        466           40
    45824        476           60
    46074        512           46
    46706        486           40
    45706        486           44
    46234        482           36
    46292        522           58
    45910        504           60
    46466        528           56
    46408        594           44
    46508        494           56
    46492        470           52
    45664        506           46
    46668        458           46
    46240        480           56
    46354        532           48
    46446        528           58
    46272        524           72
    45972        512           56
    46674        452           34
    46512        462           50
    46184        470           50
    46110        494           50
    45608        516           52
    46622        520           70
    45946        490           44
    46040        514           62
    45802        538           54
    45810        478           54
    45940        468           36
    46144        508           64
    46488        474           54
    46304        552           60
    46182        512           76
    46502        528           58
    46394        526           46
    45690        488           36
    45996        480           48
    46208        458           52
    46644        490           52
    46202        506           52
    45960        462           54
    46206        536           72
    46340        578           54
    46126        508           64
    46090        470           60
    46436        492           52
    46536        486           38
    46094        478           52
    46302        528           62
    46098        518           76
    46538        502           48
    45882        508           52
    46062        396           38
    46238        490           52
    45962        458           54
    45944        472           42
    45952        482           44
    46370        476           36
    46292        458           58
    45894        494           60
    46532        470           64
    46162        518           60
    46684        530           88
    46686        472           52
    46588        516           62
    46178        532           56
    46380        482           72
    46002        480           40
    46128        420           36
    46024        486           50
    46508        484           52
    46334        478           42
    46408        500           38
    46540        464           34
    46736        464           40
    46262        512           58
    46306        460           42
    45986        538           54
    46440        522           54
    46050        542           54
    46158        500           50
    46886        452           40
    46034        508           30
    46086        496           62
    46202        452           44
    45400        480           56
    46222        566           56
    46512        484           50
    45910        508           58
    46144        508           74
    45694        420           40
    45970        488           50
    46146        480           56
    45778        488           60
    46400        470           44
    45948        448           50
    46262        486           54
    45964        532           64
    46416        446           56
    45658        498           50
    45766        440           30
    46298        454           46
    46374        480           28
    46720        496           42
    46254        508           44
    46078        466           32
    46608        460           48
    46164        522           64
    46320        518           74
    46152        446           46
    46562        454           50
    47106        476           42
    46542        488           62
    45760        534           32
    46000        504           58
    46278        448           32
    46644        444           46
    45916        450           48
    46310        542           64
    45992        448           38
    46092        520           52
    46542        504           50
    46126        496           38
    46260        546           58
    46328        536           44
    45920        498           62
    45652        470           48
    46304        488           46
    46160        492           52
    46038        456           40
    45836        504           36
    46092        504           50
    46366        454           58
    45932        470           42
    46080        474           50
    46288        498           50
    45972        494           46
    46412        548           60
    46406        482           44
    45702        444           40
    45802        428           60
    46122        422           56
    46280        492           50
    45986        500           56
    46574        532           52
    46222        482           56
    45946        512           62
    46606        502           56
    45802        518           54
    46012        476           60
    46280        534           52
    46202        510           50
    46630        568           50
    45812        484           46
    46348        552           44
    45938        490           58
    45976        454           42
    45848        498           44
    46026        538           66
    45404        472           48
    46074        490           38
    46714        492           56
    46008        540           56
    45280        474           38
    46226        484           56
    46078        456           46
    46134        546           58
    45846        542           56
    46612        508           56
    46034        462           48
    46016        554           64
    46132        458           34
    45996        420           54
    46074        536           58
    45886        540           56
    46388        484           30
    45888        480           34
    46038        496           52
    46272        450           52
    46234        448           50
    46354        508           52
    46442        526           72
    46138        526           62
    45822        504           52
    46106        476           42
    45868        494           64
    45852        474           44
    46216        480           58
    45840        536           48
    46288        544           54
    46152        470           50
    46014        528           44
    45916        522           42
    46248        466           32
    46108        462           50
    46386        494           68
    46222        426           58
    45970        552           54
    45916        500           56
    46240        490           40
    45818        468           36
    46084        502           48
    46030        506           60
    46590        524           44
    45554        500           44
    46216        488           56
    46450        460           40
    46062        524           34
    46098        520           56
    45860        534           82
    45826        506           54
    46166        526           46
    46464        496           44
    45846        496           64
    46432        528           56
    46086        454           60
    46274        554           64
    46470        500           60
    46010        446           30
    46268        492           48
    46138        482           44
    46236        450           40
    45928        488           50
    46036        532           60
    46328        480           34
    46500        562           50
    46566        488           44
    46092        454           36
    46322        466           44
    46260        524           40
    46040        450           42
    45964        522           62
    46712        516           46
    46252        534           58
    46012        508           70
    45958        482           46
    45926        488           40
    45910        454           42
    46220        496           48
    45932        426           38
    46252        514           64
    46056        488           30
    46414        470           52
    46220        510           60
    46178        468           54
    46056        576           50
    46312        448           40
    46458        574           46
    45632        502           34
    46538        494           38
    46324        528           46
    46366        464           48
    46516        500           48
    46214        476           48
    45986        448           36
    46262        466           66
    46002        470           64
    45618        538           50
    45382        546           58
    45824        448           50
    46862        494           48
    46472        482           46
    46164        490           60
    45898        490           50
    46688        504           52
    45874        506           60
    46656        514           56
    46390        574           62
    46378        468           56
    45886        466           52
    46214        486           46
    46624        506           46
    46684        538           58
    46274        516           52
    46066        474           70
    46034        504           52
    45862        484           34
    46274        490           52
    45690        456           38
    46074        448           48
    46448        502           54
    46650        476           62
    45874        510           48
    46020        476           68
    46336        488           40
    45698        474           54
    46488        516           30
    46480        490           42
    46552        500           58
    45482        488           48
    46198        470           36
    46110        476           54
    46470        520           66
    46014        478           44
    46156        458           44
    46658        538           54
    45806        514           68
    46504        526           64
    45894        538           64
    45736        528           58
    46366        478           58
    46158        512           60
    46508        504           46
    46056        542           72
    45884        496           72
    45836        484           36
    45934        452           42
    46266        508           54
    46154        460           46
    46166        464           30
    46454        468           44
    46060        514           46
    46408        502           46
    46224        514           66
    45922        456           66
    46800        506           60
    46340        486           48
    46446        498           50
    45794        454           32
    46264        480           52
    45856        510           36
    46322        440           44
    46896        522           46
    46126        444           64
    46196        510           66
    45908        474           40
    45868        496           44
    46262        474           48
    45900        472           54
    45850        460           36
    46680        488           48
    46634        454           52
    45724        492           50
    46230        528           44
    46002        512           60
    45888        518           60
    46414        492           54
    45890        526           46
    46054        486           46
    45878        494           54
    45804        460           54
    46392        450           46
    45830        452           42
    46366        450           34
    45748        490           52
    45886        482           44
    45434        470           74
    46270        514           40
    46450        468           26
    46320        444           42
    46086        490           38
    46860        492           34
    45984        514           50
    46092        436           42
    45954        486           46
    46422        476           56
    46010        472           54
    45934        470           40
    46334        454           48
    46216        468           52
    46400        496           46
    46162        516           46
    46260        472           54
    46188        516           50
    46760        480           34
    46232        474           58
    46012        490           42
    46304        494           34
    45486        438           36
    46316        496           38
    45976        488           60
    46166        546           60
    45490        476           52
    45892        498           54
    46382        482           54
    45922        548           52
    46210        520           56
    45600        454           38
    46274        528           60
    46018        490           48
    45752        534           52
    45936        470           46
    46474        518           70
    46040        522           44
    46322        500           34
    45786        476           40
    46092        498           50
    45692        460           40
    46176        540           50
    46242        508           34
    46188        450           54
    46566        490           54
    45798        498           54
    46560        514           60
    46086        480           36
    46244        546           46
    46266        468           54
    45882        428           36
    46290        596           56
    45852        458           36
    46800        512           46
    46712        552           46
    46166        490           52
    46462        470           50
    46112        456           42
    46394        486           72
    46166        508           40
    46144        496           42
    46058        502           54
    46528        514           86
    46558        536           56
    45780        470           44
    46008        502           32
    45828        486           68
    46550        500           48
    46676        498           62
    45832        454           54
    46408        482           46
    46144        450           48
    46182        496           62
    45896        528           44
    46402        528           66
    45784        484           40
    45914        490           54
    46406        468           48
    46472        446           36
    45996        504           54
    46012        502           42
    45952        474           48
    46212        496           52
    46088        522           66
    46070        512           52
    46348        478           58
    46296        514           42
    46790        450           34
    46110        482           60
    46544        490           66
    46062        610           68
    46074        528           58
    45752        492           66
    46352        492           40
    46474        524           36
    46166        444           46
    45824        468           44
    46030        446           34
    46106        494           54
    46100        464           58
    46348        516           64
    46780        566           70
    46292        558           62
    46102        470           60
    46320        466           56
    46728        486           50
    46298        470           58
    46164        530           44
    45988        492           44
    46096        512           56
    45986        510           66
    45874        480           68
    46246        528           56
    46464        496           70
    46506        476           42
    45662        500           52
    45650        470           42
    45654        494           44
    45988        476           46
    46592        486           48
    46084        450           42
    46128        492           36
    46356        458           44
    45990        434           38
    46792        518           40
    46484        462           42
    45974        462           50
    46084        520           46
    46416        498           44
    45776        478           60
    46708        466           48
    46544        518           58
    45852        448           46
    46180        438           38
    46140        536           56
    46124        506           44
    46804        438           62
    46900        452           58
    45932        494           60
    46786        510           64
    46358        428           40
    45706        514           34
    45788        538           50
    46250        480           34
    45838        532           56
    45940        464           30
    46380        458           48
    46460        428           40
    45902        506           42
    46028        508           48
    46286        470           52
    46392        500           56
    45892        498           44
    46044        524           66
    45294        504           56
    45698        484           40
    46794        500           50
    46328        510           30
    46254        474           46
    45622        494           54
    46258        570           60
    46346        510           52
    46294        480           44
    45588        506           64
    45992        476           52
    46580        500           68
    46168        478           50
    46422        512           50
    46212        490           58
    46366        512           54
    46444        554           58
    46252        498           44
    46064        492           42
    45772        470           48
    46366        578           60
    46428        508           52
    45938        496           54
    46058        534           46
    45766        490           40
    46526        490           54
    46204        456           44
    45762        450           42
    45914        514           56
    46254        526           48
    45858        534           52
    46204        496           36
    46266        484           38
    46374        486           48
    46102        460           42
    45952        490           40
    46266        536           42
    46804        538           68
    46698        528           52
    46040        460           52
    46328        452           38
    46214        508           68
    46104        472           56
    46000        544           66
    46426        518           44
    46244        460           68
    46046        550           46
    46056        516           56
    45970        510           42
    45988        470           44
    46188        460           56
    46058        474           62
    46188        508           72
    46314        474           56
    46220        514           50
    46090        510           72
    46120        472           62
    46306        486           44
    45594        502           60
    46340        458           48
    45916        494           50
    45802        532           62
    46114        466           68
    46404        482           50
    45938        492           54
    46542        512           56
    46226        548           86
    46396        484           54
    45962        472           42
    45628        444           58
    46060        492           62
    46418        578           48
    46042        442           56
    45886        456           36
    46226        442           48
    45766        442           50
    46598        442           54
    46410        466           48
    46416        462           54
    46564        504           50
    45718        490           56
    46232        500           46
    46018        470           60
    46732        476           48
    45462        450           42
    45882        480           48
    46402        482           54
    46536        452           50
    46076        478           74
    45948        530           52
    45712        490           60
    46554        502           46
    46350        490           50
    46468        462           52
    46642        456           52
    46480        460           42
    46350        504           70
    46208        462           56
    46370        498           54
    45656        510           50
    46778        486           56
    46274        464           56
    46448        478           52
    46348        496           38
    46020        496           40
    46366        484           66
    46182        488           46
    46508        466           48
    46494        488           60
    45968        520           54
    46162        480           42
    45804        508           58
    46128        500           46
    46202        502           46
    46508        508           54
    45978        512           36
    46058        480           50
    46304        508           52
    46262        542           74
    46308        524           68
    45966        506           30
    46576        532           44
    46258        526           52
    46448        492           36
    45578        412           42
    46012        528           52
    46104        496           40
    46548        478           58
    46386        558           52
    46086        510           62
    46268        496           54
    45744        488           44
    45990        560           50
    46530        488           44
    45938        492           62
    46450        454           48
    46610        534           48
    45812        500           52
    45978        460           30
    46296        478           54
    46082        524           44
    46554        456           58
    46218        440           46
    46624        482           34
    46126        498           40
    45954        520           52
    46672        514           48
    45722        504           52
    46176        480           56
    46034        502           60
    46112        470           58
    45782        502           64
    46264        488           32
    46316        536           58
    46186        538           48
    45990        492           66
    46230        426           60
    46042        476           46
    45966        510           74
    46792        494           46
    46320        498           60
    46162        488           64
    46200        478           46
    46328        460           44
    46046        508           58
    46118        502           44
    45618        478           56
    47002        494           48
    46226        502           36
    45804        484           52
    45990        500           70
    45642        482           46
    46104        440           52
    46250        498           54
    46254        450           48
    46538        502           36
    46086        480           34
    46314        544           54
    45704        526           68
    46376        466           30
    46044        492           44
    45406        534           46
    46312        514           56
    46418        542           58
    46568        534           60
    46342        502           54
    45796        504           46
    46806        520           64
    45786        538           52
    46016        478           60
    45448        502           48
    45876        490           52
    46686        524           42
    46118        460           48
    45974        462           48
    46260        490           46
    46138        500           52
    46314        540           46
    46246        498           52
    45750        458           34
    45944        432           46
    46090        454           56
    45902        476           54
    45972        474           38
    46282        502           62
    46044        458           50
    46038        514           36
    46300        490           36
    46354        438           52
    46080        488           38
    45868        510           52
    46574        544           54
    46216        486           54
    45996        506           52
    45830        482           46
    45972        498           62
    46330        496           56
    46508        504           52
    46026        480           56
    45738        466           54
    46236        548           74
    46056        448           48
    46682        504           60
    45848        436           54
    46066        442           58
    46310        482           54
    46210        558           60
    46000        430           46
    46304        518           48
    46336        470           44
    46086        494           56
    46006        498           48
    46414        534           66
    45976        522           58
    45778        448           36
    46218        520           44
    46072        486           42
    45978        476           36
    46580        494           54
    46612        460           48
    46254        504           54
    45896        430           52
    45920        510           56
    45896        534           50
    46334        512           60
    45858        506           34
    45950        464           42
    46046        534           52
    46464        462           50
    46496        476           40
    46072        498           70
    46428        452           34
    46138        516           56
    46384        446           50
    45988        534           64
    46328        518           44
    46262        504           54
    46106        534           62
    46338        542           66
    46328        504           54
    46020        532           44
    46960        534           74
    46506        550           56
    46222        522           40
    46606        526           50
    45880        564           54
    46372        458           50
    46038        516           76
    46082        490           66
    46096        462           46
    46116        520           58
    46416        516           48
    46202        484           42
    46228        480           32
    46100        504           56
    46336        520           60
    46480        508           60
    45720        518           50
    46046        520           64
    45940        482           44
    45728        470           42
    46226        520           46
    45788        468           50
    46282        466           54
    46680        500           52
    46282        490           48
    46004        496           54
    46524        538           50
    46402        486           50
    45990        502           58
    46386        516           62
    46060        482           62
    46442        458           58
    46170        514           48
    46290        538           38
    46110        492           48
    45970        492           48
    45838        476           38
    45950        500           34
    46058        532           68
    46202        496           52
    46472        576           50
    46334        468           54
    46254        514           60
    46710        502           60
    46212        604           76
    45670        466           32
    45950        492           48
    46450        450           58
    46292        508           32
    46382        484           74
    46206        518           62
    45984        498           42
    46260        488           50
    46448        478           46
    46240        468           54
    46596        474           64
    46312        508           58
    46042        516           46
    45804        476           52
    45714        460           36
    45702        540           54
    46314        524           50
    46964        526           62
    46080        498           52
    45852        470           44
    46128        470           36
    46480        508           46
    45928        498           60
    46504        432           40
    45784        458           58
    45910        484           40
    46230        474           38
    46502        532           52
    46638        474           54
    46392        504           46
    45984        464           42
    46330        518           76
    46550        506           52
    45968        480           38
    46766        478           44
    46040        492           88
    45886        496           56
    46064        486           46
    46512        500           44
    46306        508           54
    45964        520           86
    46142        528           58
    46286        504           38
    46494        490           82
    46446        436           54
    45572        536           58
    46048        480           58
    46114        482           54
    46028        494           50
    46376        512           56
    46404        460           56
    46120        500           50
    46396        490           52
    45634        480           60
    46526        442           42
    45490        474           64
    46296        446           52
    46302        486           62
    45980        550           60
    45934        512           36
    46338        478           58
    45816        456           54
    46088        514           64
    46184        496           66
    45964        460           44
    46272        526           42
    46058        444           40
    46170        498           48
    45854        528           58
    45710        486           52
    45630        504           60
    45866        456           48
    46156        514           46
    46642        546           72
    46096        476           44
    45842        436           56
    46678        490           38
    46336        534           66
    46380        482           44
    46100        498           48
    46076        538           82
    45948        482           54
    46362        504           64
    46224        498           36
    46280        498           44
    46296        428           32
    46178        478           40
    46016        478           58
    46036        504           46
    46076        442           46
    46072        484           42
    45910        544           50
    46526        510           50
    46538        462           54
    45522        518           50
    47014        512           32
    46184        512           38
    46282        540           56
    45648        464           44
    46334        496           60
    45578        478           44
    46174        446           40
    46166        516           56
    45992        428           50
    46046        508           48
    45960        486           50
    46184        454           32
    46410        470           54
    46032        484           60
    45716        446           46
    46330        466           60
    46128        478           38
    46182        506           44
    46152        436           36
    46714        494           52
    46160        506           42
    46288        488           38
    46328        518           50
    46540        476           52
    46530        496           54
    46356        512           70
    45912        494           36
    46622        494           44
    45692        516           42
    46214        472           48
    47014        504           60
    46578        500           48
    46214        482           56
    46658        486           60
    45336        504           44
    46380        468           48
    46160        528           44
    46090        438           44
    46348        514           56
    46116        434           46
    46142        498           50
    46218        512           72
    45806        486           50
    46244        520           48
    46150        526           54
    46852        480           44
    46300        502           40
    46614        412           44
    46244        566           62
    46266        484           70
    45922        484           32
    46056        562           60
    46462        514           46
    46246        514           48
    46702        488           52
    46076        466           38
    46258        472           56
    46424        510           60
    46454        460           40
    46876        500           50
    46078        420           40
    46354        470           74
    46304        480           58
    45708        428           32
    45792        456           32
    46044        460           46
    46272        490           70
    45720        448           40
    46822        470           50
    46074        492           44
    45944        476           38
    46026        504           52
    46866        516           62
    46506        480           60
    46378        516           54
    46228        508           42
    46172        474           44
    45768        484           26
    46190        534           50
    46064        502           58
    45900        426           40
    46098        516           34
    46254        502           48
    46646        554           48
    46430        548           54
    46354        506           72
    45994        480           48
    46110        476           58
    45984        482           56
    46268        484           40
    46258        560           76
    46618        480           36
    46436        444           50
    45834        464           54
    46434        444           44
    46624        562           56
    45998        494           40
    45584        456           48
    45758        464           56
    46410        462           36
    46226        506           54
    46072        518           52
    46268        508           58
    46586        510           64
    46050        480           54
    46260        516           50
    45646        442           42
    46212        510           52
    46684        522           88
    45560        528           56
    46286        480           48
    45738        504           68
    46252        520           52
    46204        482           50
    46440        476           50
    46326        490           50
    46512        466           42
    46212        448           22
    46386        442           44
    46050        470           46
    46320        502           68
    46346        494           42
    46082        480           40
    46112        554           48
    46430        484           42
    46386        494           36
    46554        436           40
    46220        540           44
    46360        500           44
    45946        462           46
    46364        514           56
    46494        526           56
    46080        536           58
    46634        540           62
    46214        458           46
    45766        532           46
    46302        530           46
    46568        460           56
    46376        514           60
    46304        508           50
    46462        498           44
    45770        466           60
    46438        464           38
    46452        550           58
    46262        476           42
    46424        528           46
    46296        466           38
    46230        474           64
    45894        468           54
    46138        558           64
    45926        466           46
    46422        482           52
    46102        470           52
    46458        568           60
    46004        504           62
    45672        488           46
    46232        498           48
    46044        464           46
    45700        488           36
    46118        458           52
    46320        506           40
    46114        536           46
    46480        574           80
    46356        498           54
    45958        496           48
    46480        506           56
    46586        498           54
    46132        566           42
    46118        478           52
    46382        526           42
    46234        492           54
    45966        470           58
    46066        470           52
    45870        536           56
    46272        506           42
    46100        518           54
    46380        540           48
    46328        504           40
    45992        492           42
    45954        444           48
    46422        482           60
    46006        456           46
    46514        488           48
    46122        532           58
    46152        514           44
    46074        484           44
    45936        506           74
    46394        496           54
    46108        518           46
    45688        476           52
    46234        492           34
    46154        494           48
    46234        474           52
    46500        474           48
    46240        504           60
    45934        518           44
    46058        448           48
    46016        444           50
    45848        492           46
    45928        506           42
    46060        462           58
    46608        464           40
    46128        482           42
    46842        502           50
    46058        494           60
    46276        472           42
    45940        454           44
    46008        534           52
    46432        520           78
    46114        472           42
    46512        462           58
    46522        438           60
    46278        476           32
    46592        534           44
    45784        452           56
    46508        518           42
    46146        460           44
    46136        484           54
    46416        464           50
    46920        466           42
    46186        468           34
    46330        536           52
    46490        502           54
    46082        416           58
    46384        470           36
    45950        508           46
    46436        494           38
    46160        518           64
    46026        504           50
    46048        468           36
    45718        422           36
    45880        518           46
    46116        476           34
    46312        448           48
    46464        470           54
    46042        472           46
    46170        500           50
    45566        496           58
    46258        492           44
    46032        464           50
    46444        470           32
    45882        430           52
    46220        468           58
    46084        426           46
    46282        492           34
    46346        518           60
    46358        482           38
    46576        478           62
    46526        506           58
    45198        472           46
    46080        480           32
    46406        518           60
    45968        462           60
    46112        430           56
    46200        514           42
    46452        478           52
    46382        512           56
    46294        506           52
    46128        458           60
    45958        434           38
    45958        480           46
    45788        502           50
    46098        522           52
    45930        454           58
    46110        452           50
    45902        494           46
    45924        488           54
    45860        496           50
    46050        466           48
    46622        500           42
    46108        518           48
    45770        534           54
    46298        462           44
    46066        514           44
    45948        498           66
    46620        502           48
    46704        538           50
    46052        540           52
    46112        502           40
    46416        552           72
    45880        468           58
    46276        492           54
    46526        494           74
    46440        492           62
    46696        530           58
    46596        478           42
    46438        476           48
    46528        486           58
    46310        514           48
    46374        506           36
    45976        464           46
    46034        506           76
    46160        492           60
    46206        512           52
    46054        540           64
    46280        462           40
    45844        440           48
    46110        520           64
    45724        494           42
    45638        476           28
    46460        516           38
    46658        508           54
    46818        540           64
    46376        484           36
    46478        500           54
    45942        546           54
    45664        484           54
    46362        460           42
    45892        522           50
    46190        524           60
    46224        512           40
    46264        490           42
    46056        464           40
    46464        484           36
    46252        428           38
    46062        486           46
    46310        538           54
    46138        500           46
    45978        484           50
    46256        482           60
    46452        506           42
    46432        490           54
    45710        484           36
    46136        504           34
    46518        492           42
    45988        484           44
    46714        442           36
    46618        438           54
    46418        468           52
    46618        504           44
    46140        468           64
    46448        492           34
    45586        440           34
    46612        502           56
    46266        530           54
    46288        508           52
    46064        490           46
    46608        476           44
    45864        436           56
    46452        486           42
    46534        476           36
    45720        446           36
    46004        508           38
    46166        548           64
    46264        476           58
    45984        488           52
    46402        464           60
    46300        480           56
    46210        450           40
    46064        454           42
    46224        512           60
    46152        498           64
    46126        486           52
    46446        460           36
    45800        532           60
    46174        496           48
    46264        498           50
    45754        514           64
    45866        528           60
    46380        424           44
    46238        468           44
    46916        516           46
    45996        420           58
    46032        468           40
    46504        504           62
    45964        456           46
    46480        478           48
    46672        502           54
    46232        520           62
    46486        504           54
    46128        462           44
    46164        488           60
    46658        482           60
    46150        440           28
    46252        490           40
    46074        510           54
    45884        510           44
    46520        540           78
    46364        442           36
    46492        480           42
    45604        484           54
    46432        516           70
    46076        530           60
    46456        526           54
    46442        540           64
    46376        402           48
    45642        486           58
    45956        458           48
    45922        444           58
    46002        460           42
    45776        476           52
    46276        482           64
    45828        526           50
    45904        458           40
    46378        528           42
    46514        528           66
    46216        504           52
    45792        460           30
    46430        436           54
    46468        472           48
    46158        490           40
    45958        544           48
    46376        554           62
    46406        546           60
    46238        538           50
    46350        510           42
    46544        558           52
    46412        518           46
    46476        508           50
    46420        482           58
    46440        456           40
    46170        510           46
    46422        512           54
    45726        430           52
    45800        460           58
    46088        462           42
    46020        488           36
    46460        518           56
    46138        498           56
    46372        486           54
    46412        500           58
    45730        470           46
    46392        518           52
    46624        458           42
    46316        506           52
    46288        516           46
    46410        442           56
    45984        494           38
    45864        474           54
    46144        466           66
    45872        502           42
    46040        554           60
    45482        448           50
    45878        506           58
    45866        486           64
    45788        504           52
    46372        510           50
    45566        482           52
    46406        518           46
    46368        532           72
    46630        504           48
    46716        528           36
    46524        512           46
    46196        492           62
    46334        516           50
    45644        458           44
    46412        486           34
    45926        498           40
    46314        456           58
    46346        486           40
