# planets   transits   detectable
     4542         50            6
     4640         58            4
     4632         40            8
     4656         44            4
     4634         40            2
     4624         48           12
     4642         56            4
     4680         48            8
     4552         56            6
     4662         66           10
     4790         50            6
     4482         42            4
     4580         28            4
     4514         54            4
     4760         44            2
     4468         54            6
     4616         46            6
     4618         38            0
     4618         60            4
     4620         58           10
     4530         34            6
     4570         56            6
     4702         48            8
     4552         30            2
     4540         58            8
     4602         48            6
     4652         36            4
     4572         50           12
     4594         42           12
     4574         36            0
     4686         62            8
     4706         58           10
     4628         64           10
     4666         44            6
     4518         40            2
     4684         50            2
     4702         44            4
     4664         32            8
     4622         38            4
     4640         66            6
     4716         46            2
     4498         68            8
     4532         44            2
     4712         48           12
     4696         48            2
     4502         44            8
     4554         56            6
     4528         56            8
     4382         68           20
     4648         44            4
     4530         38            6
     4470         62            4
     4470         56            2
     4674         38            4
     4524         46            0
     4904         32            4
     4668         28            4
     4550         62            6
     4782         58            4
     4472         42            8
     4536         48            2
     4696         44            4
     4550         46            8
     4442         62            2
     4730         44            4
     4658         40            2
     4450         46           16
     4584         48           12
     4592         34            0
     4654         48            4
     4714         56            2
     4680         68            8
     4552         36            2
     4696         64            4
     4604         40           10
     4622         44            2
     4532         40            4
     4532         40            4
     4598         56            4
     4568         48            2
     4674         48            6
     4672         56            6
     4622         32            6
     4492         50            6
     4502         64            6
     4660         54            8
     4760         40            4
     4580         60            6
     4624         38            2
     4668         34            0
     4732         56            8
     4478         56            6
     4534         50           10
     4694         60            4
     4678         50            4
     4622         50            8
     4794         46            2
     4580         58            8
     4630         36            4
     4810         74            8
     4512         48            0
     4576         50            8
     4636         46            6
     4794         58            6
     4684         42            4
     4444         42            8
     4552         42            2
     4700         40            2
     4572         32            2
     4574         46            8
     4580         54            6
     4554         60            4
     4626         54            8
     4500         44            8
     4616         50            6
     4648         52            2
     4706         48            6
     4636         50            2
     4626         44            6
     4618         60           10
     4484         40           10
     4716         56            6
     4666         38            6
     4502         50            2
     4734         62           16
     4622         72            6
     4614         68            4
     4714         62            4
     4682         52            4
     4622         46            6
     4612         52            6
     4726         32            0
     4550         54            6
     4462         30            8
     4546         46            8
     4478         40            0
     4692         54            6
     4634         44            6
     4498         42            2
     4622         48            2
     4644         56            6
     4502         46            2
     4514         52            8
     4492         36            4
     4574         50           10
     4594         38            6
     4516         44            6
     4736         44            2
     4642         40            4
     4650         48           10
     4526         58            4
     4748         62            8
     4536         54            6
     4696         54            0
     4536         46            8
     4718         48            8
     4612         48            4
     4650         66            8
     4670         34            4
     4406         42            4
     4818         44            4
     4716         48            8
     4634         50           10
     4620         40            0
     4660         34            6
     4600         54            2
     4544         46            2
     4524         28            2
     4656         58            6
     4534         54            6
     4538         38            2
     4568         60            2
     4764         36           10
     4514         50            0
     4662         52            6
     4816         58            4
     4704         30            2
     4624         48           12
     4516         50            6
     4528         52            8
     4624         42            8
     4572         42            2
     4594         34            4
     4484         54            4
     4566         50            8
     4602         48            6
     4656         44            2
     4554         54           10
     4748         40            2
     4654         56           10
     4654         56           10
     4498         54            4
     4546         52            4
     4672         52           10
     4684         56            6
     4580         60            6
     4676         56            0
     4500         48            0
     4616         48            2
     4698         36            8
     4562         40            2
     4698         60            8
     4792         58           12
     4600         48            8
     4592         50            2
     4526         40            2
     4562         50            4
     4514         68           14
     4602         46            6
     4636         52            4
     4580         74            2
     4802         48            4
     4606         32           10
     4638         42            4
     4744         48            8
     4518         54            6
     4738         62           10
     4724         42            4
     4712         64            8
     4704         56            4
     4736         50            6
     4562         54           10
     4600         42           10
     4592         48           12
     4558         38            4
     4666         56            6
     4662         70            6
     4566         62            6
     4728         54            6
     4668         44            2
     4614         44            2
     4608         58           14
     4554         60           12
     4598         68           10
     4668         62            4
     4746         62            4
     4492         16            4
     4568         56            6
     4684         42            4
     4728         54            4
     4622         52            8
     4688         74           10
     4576         46            8
     4756         58            2
     4610         58            6
     4522         42           10
     4658         72           18
     4594         42            6
     4608         42            6
     4686         38            6
     4644         50            4
     4540         54            4
     4672         40            4
     4530         48            2
     4682         58            6
     4586         50           12
     4518         34            2
     4678         38            4
     4738         52            2
     4678         54            4
     4544         44            4
     4672         52            6
     4588         48            8
     4710         40            4
     4728         58           14
     4816         32            2
     4580         54            6
     4620         38            2
     4414         30            2
     4416         38            6
     4578         48            8
     4704         48           10
     4638         38            6
     4550         56            6
     4514         38            8
     4682         46           10
     4576         42           10
     4576         52            2
     4546         58            2
     4716         38            6
     4678         50            4
     4666         46            8
     4782         54            0
     4392         36            6
     4580         56            2
     4494         34            2
     4670         82           12
     4382         42            6
     4722         48            6
     4622         48            2
     4744         44            4
     4700         54            6
     4608         36            0
     4614         44           10
     4592         54            2
     4574         42            4
     4618         36            4
     4608         40            6
     4744         70            8
     4612         46            4
     4608         36            6
     4598         36            4
     4706         58           18
     4522         32            2
     4554         38            2
     4652         52            6
     4576         52           10
     4548         36            0
     4764         54            6
     4614         56            8
     4736         80            2
     4586         48            8
     4432         42            2
     4586         50            6
     4536         40            0
     4548         56            6
     4822         54           10
     4488         44           10
     4686         22            2
     4472         46            4
     4650         52            4
     4848         42            6
     4644         48            8
     4536         70            8
     4476         50            6
     4660         60            2
     4534         70            4
     4588         68           10
     4612         44            8
     4454         44            6
     4386         42            0
     4566         50            8
     4634         34            4
     4632         52            8
     4730         52            6
     4716         52            6
     4656         62            4
     4782         66           10
     4688         44            6
     4660         56            0
     4722         56            4
     4528         58            4
     4596         38           10
     4684         62            4
     4594         66           16
     4586         46            6
     4662         52            8
     4756         24            2
     4640         44            2
     4682         44            4
     4566         40            2
     4488         38            2
     4654         50            6
     4632         50            4
     4556         56            8
     4714         48            2
     4538         36            4
     4588         50            6
     4554         46            6
     4778         50            4
     4540         46            6
     4812         48            6
     4484         58           12
     4650         40            6
     4684         44            4
     4586         58            6
     4710         66            8
     4576         68            8
     4674         34            4
     4528         50            2
     4508         44            4
     4662         56            4
     4704         56            6
     4632         46            6
     4764         38            6
     4752         54            8
     4464         42            4
     4448         46            2
     4588         68            6
     4660         52            6
     4566         32            4
     4546         44            6
     4494         38            4
     4528         50            4
     4504         52            6
     4512         48            6
     4684         52           12
     4558         46            4
     4768         40            6
     4624         48            8
     4562         40            8
     4710         50            8
     4528         46            8
     4792         48            8
     4578         36            6
     4540         70            2
     4618         56           10
     4628         50           12
     4458         42            6
     4630         34            6
     4354         68           12
     4744         42            4
     4714         60           10
     4720         68           10
     4620         44            4
     4544         52            2
     4694         52            4
     4608         52            6
     4478         42            4
     4700         66            8
     4700         54            8
     4632         52            8
     4772         72            8
     4724         58            2
     4568         28            2
     4522         62           10
     4674         50            2
     4848         62           10
     4680         56            2
     4522         44            8
     4510         38            4
     4556         48            2
     4614         34            6
     4578         64            6
     4536         46            4
     4664         54            4
     4726         50            2
     4754         50            4
     4636         36            8
     4458         58           10
     4620         38            2
     4578         60            2
     4632         52            8
     4600         46            2
     4694         42            4
     4544         46            4
     4706         48            6
     4564         54            4
     4576         68            6
     4522         68            6
     4680         72            8
     4682         46            6
     4626         62            4
     4636         34            8
     4570         60           10
     4552         50            6
     4556         46            6
     4634         40            6
     4628         36            2
     4620         50            8
     4600         38            8
     4494         54            6
     4746         64            8
     4544         58           10
     4626         48            6
     4702         62           12
     4680         50            6
     4638         44            8
     4508         54            4
     4836         38            0
     4666         60            6
     4504         50            4
     4652         54            2
     4602         62           10
     4686         50            0
     4556         42            0
     4682         56            6
     4644         42            2
     4784         58            2
     4688         32            6
     4554         46            0
     4644         46            2
     4566         60           12
     4568         34            2
     4658         68            4
     4748         50            8
     4672         52            8
     4616         44            6
     4456         48            4
     4680         46            8
     4570         54            4
     4614         54            4
     4720         58            6
     4770         38            4
     4660         60            6
     4482         52            8
     4488         62            4
     4638         46            4
     4508         42            6
     4784         46            8
     4714         50            8
     4656         62           14
     4686         38            8
     4562         50            2
     4746         50            4
     4612         38            4
     4556         64            4
     4692         40            6
     4582         34            6
     4628         46            2
     4720         60            6
     4754         54            8
     4712         44            6
     4784         50            6
     4482         48           10
     4736         58            8
     4732         50            4
     4632         52            2
     4440         40            4
     4654         22            2
     4724         56            6
     4598         46            4
     4534         60           14
     4524         46           10
     4844         50            2
     4622         42            4
     4698         62           12
     4744         60            4
     4734         32            6
     4576         44           10
     4728         48           12
     4666         50           12
     4438         68            6
     4398         66           12
     4502         46            4
     4756         40            8
     4604         40            0
     4574         64            4
     4750         82           14
     4650         48            2
     4572         58           10
     4626         44            4
     4706         38            6
     4332         36            8
     4546         46            6
     4568         44           10
     4602         56            2
     4558         50            6
     4610         38           10
     4660         32            2
     4468         46            2
     4642         42            8
     4590         42            2
     4668         38            4
     4498         52           12
     4608         56            6
     4760         48            6
     4790         40           10
     4688         66            6
     4540         46           12
     4624         30            2
     4642         42            6
     4592         64            8
     4534         62            6
     4796         54            8
     4618         62           10
     4514         34            4
     4612         54            4
     4588         46            8
     4642         48           10
     4636         60           14
     4584         56            6
     4678         64           12
     4522         60            8
     4678         48           10
     4612         52            6
     4666         56            4
     4754         50            2
     4514         40            4
     4624         58            6
     4570         56            4
     4664         64            6
     4620         64           10
     4568         48            2
     4662         46            6
     4598         42           12
     4606         50            6
     4628         44            2
     4740         56            8
     4700         42            6
     4512         44           10
     4550         38            4
     4750         68            2
     4504         62            8
     4594         48            0
     4638         48            6
     4576         44            2
     4584         38            6
     4678         44            4
     4644         38            2
     4622         54            4
     4572         60           12
     4806         68           10
     4724         56           10
     4584         40            6
     4482         32            4
     4666         50            4
     4732         46            8
     4608         56            6
     4754         54            2
     4584         46            6
     4674         50            8
     4536         44            6
     4812         56           10
     4528         46            2
     4516         68            8
     4558         70            6
     4536         54            6
     4678         42            2
     4642         64            4
     4594         56           14
     4546         32           12
     4664         60            4
     4606         58            8
     4576         48           12
     4736         38            0
     4708         58            4
     4728         64            4
     4674         44            8
     4690         56            8
     4642         48            6
     4634         42            2
     4726         62            4
     4676         38            0
     4746         30            0
     4566         66            8
     4430         52            4
     4540         50           10
     4486         50           10
     4572         56           12
     4622         40            6
     4560         64            2
     4568         36            4
     4626         74            4
     4666         58            2
     4538         30            6
     4680         52            6
     4612         30            2
     4728         72            8
     4610         68            8
     4700         46            0
     4700         38            4
     4656         38            0
     4610         52            6
     4728         38            4
     4650         44            2
     4544         34            0
     4788         62            6
     4680         48            6
     4646         36            4
     4530         50            8
     4672         58            6
     4562         50            4
     4590         64            8
     4676         38            4
     4416         48            8
     4454         58            6
     4672         48            0
     4728         50            6
     4532         52            2
     4534         70            2
     4660         50            6
     4588         46            2
     4616         52           14
     4610         48            0
     4674         50            8
     4588         42            8
     4618         70            6
     4576         50            6
     4554         62           10
     4652         44            4
     4608         50            6
     4564         44            8
     4682         50            8
     4716         48            2
     4454         60            6
     4648         48            4
     4566         48            4
     4730         46            6
     4538         60            4
     4612         56            6
     4582         54            4
     4692         40            2
     4654         54            4
     4764         52            8
     4602         32            6
     4750         52            6
     4546         50            8
     4706         40            8
     4676         50            6
     4684         44            8
     4742         44            4
     4548         60            8
     4742         56            2
     4648         66           12
     4568         62            4
     4790         44           10
     4518         52            8
     4714         38            4
     4612         48           10
     4534         50            8
     4644         42            6
     4714         48            8
     4596         48            4
     4684         54            8
     4686         52            8
     4568         52            0
     4588         44            6
     4532         52           10
     4634         42            4
     4608         42            0
     4496         64            2
     4654         40           12
     4646         36            4
     4642         54            2
     4520         66            8
     4546         32            2
     4776         50            6
     4694         50            2
     4548         48            8
     4692         46            2
     4622         44            8
     4708         50            2
     4664         62           10
     4626         50           10
     4580         42            6
     4790         52            8
     4634         34            2
     4604         48            4
     4690         46           10
     4584         38            6
     4638         52            6
     4502         32            2
     4640         54            0
     4590         64           10
     4494         50            6
     4502         52            6
     4754         62           14
     4766         50            4
     4604         42            6
     4530         48            6
     4664         44            2
     4680         52           10
     4788         48            4
     4574         38            4
     4654         58            4
     4764         40            2
     4514         54            0
     4674         52            4
     4630         52            4
     4478         60            6
     4604         52            8
     4472         46            8
     4764         50            2
     4478         44            6
     4612         44            6
     4582         44            4
     4524         60           14
     4832         64            4
     4650         56           12
     4512         46           10
     4556         40            2
     4664         50            8
     4634         52           10
     4528         40           14
     4628         52            4
     4560         60            4
     4750         56            0
     4622         64            8
     4586         40            8
     4470         42            8
     4734         38            2
     4534         40            4
     4622         36            8
     4594         52            0
     4598         50            8
     4570         58            4
     4494         44            6
     4538         38            4
     4396         74            2
     4612         40            8
     4608         46            8
     4542         50            2
     4566         50            6
     4614         36            6
     4550         58            2
     4482         56           10
     4714         50            6
     4508         60           10
     4510         62           10
     4702         54           10
     4588         46           14
     4680         48            2
     4520         54            2
     4774         48            8
     4602         58            6
     4720         44            0
     4474         44            8
     4592         52            0
     4544         50            6
     4682         42            4
     4498         72            8
     4836         42            6
     4610         60            2
     4620         50            4
     4580         52            8
     4560         30            6
     4634         32            0
     4702         48            6
     4652         56            2
     4572         52            6
     4748         64            8
     4666         54            2
     4690         54            0
     4546         36            6
     4558         52            4
     4604         72            8
     4690         58            8
     4666         54            4
     4698         54            4
     4618         58            4
     4312         52            8
     4604         60           12
     4538         46            4
     4828         46            8
     4688         50            6
     4700         44           10
     4524         26            2
     4500         58            4
     4674         38            2
     4642         52            4
     4612         42            8
     4700         46            0
     4624         38            4
     4668         58           10
     4694         46            8
     4612         52            6
     4580         46            6
     4772         56            4
     4690         48            2
     4690         66            8
     4470         60            4
     4762         66           10
     4570         48            2
     4476         40            4
     4552         46            6
     4678         20            4
     4538         56            0
     4516         46            8
     4566         54            0
     4628         50            8
     4606         70            4
     4468         54            4
     4640         48           10
     4678         52            6
     4646         44            8
     4718         36            2
     4476         44           12
     4678         38            2
     4694         56            8
     4614         52            2
     4592         50            6
     4552         48            2
     4590         64           12
     4660         54            2
     4656         44            6
     4614         40            4
     4708         46           10
     4518         54            2
     4644         56           10
     4698         68           10
     4482         52            6
     4420         58           10
     4718         52            4
     4584         38            4
     4566         44            4
     4540         50            6
     4640         52            4
     4800         64            6
     4646         44            6
     4482         50            2
     4692         62           10
     4724         58            6
     4844         48            0
     4578         42            4
     4680         42            6
     4594         48            6
     4538         52            2
     4492         48            4
     4650         52            8
     4658         48            4
     4724         56            6
     4716         66            6
     4508         36            0
     4654         46            4
     4600         36            8
     4778         52            4
     4740         44            4
     4622         48            6
     4484         54            4
     4590         72            8
     4674         52            2
     4698         44            4
     4698         54            2
     4640         30            8
     4592         40            6
     4704         50            4
     4658         56            6
     4652         56            2
     4836         40            6
     4486         56            2
     4700         52            6
     4590         48            4
     4482         64           12
     4554         60            4
     4686         38            4
     4608         52            6
     4438         56           10
     4652         52           10
     4648         46            2
     4602         50            4
     4494         42            6
     4526         44            4
     4516         56            8
     4584         74           22
     4712         62            8
     4766         56            6
     4614         50           14
     4594         40            2
     4532         48            6
     4566         48            8
     4612         56            4
     4542         44           10
     4668         48            6
     4510         46            6
     4530         54           16
     4700         46           12
     4460         58            8
     4640         46            4
     4664         40            4
     4558         40            6
     4432         46            2
     4596         56            4
     4596         40            2
     4606         42            4
     4676         60            6
     4772         56            4
     4650         44            2
     4736         38            4
     4762         58            4
     4660         46            4
     4594         62           10
     4690         56           12
     4688         68           10
     4592         62            0
     4570         46            4
     4746         74            4
     4552         54           10
     4876         76           14
     4676         60            4
     4540         42            6
     4522         40           10
     4538         62            8
     4582         50            6
     4692         48            8
     4614         44            6
     4694         68            6
     4498         54            6
     4572         58            2
     4506         48            4
     4572         60            6
     4804         40            2
     4600         62           12
     4590         40           12
     4606         54            6
     4664         54            6
     4662         54           12
     4614         52           10
     4576         46            4
     4696         48           16
     4622         78            8
     4748         42            4
     4606         52            0
     4644         54           14
     4550         36            4
     4654         60            8
     4658         50           10
     4762         48            6
     4604         54            6
     4700         40            2
     4716         58            2
     4664         56            8
     4384         44            6
     4732         54            4
     4548         50            4
     4554         36            6
     4542         38            2
     4562         44            2
     4698         48            2
     4640         48            4
     4674         66            6
     4582         68            6
     4626         46            4
     4692         46            8
     4620         56            6
     4722         46            0
     4762         56            8
     4672         56            2
     4684         48            8
     4630         46            2
     4670         52            6
     4678         52            6
     4532         36            6
     4644         56            0
     4786         62            2
     4764         62            2
     4658         42            6
     4590         46            4
     4658         52            4
     4432         34            2
     4558         50            4
     4556         38            6
     4614         48            4
     4532         66           12
     4526         46            4
     4608         36            6
     4542         46           14
     4800         48            4
     4664         46           10
     4496         40            2
     4534         82           10
     4440         34           16
     4488         46            2
     4666         60           10
     4586         50            8
     4612         40            6
     4534         60            6
     4466         44            4
     4672         52            0
     4854         52            4
     4574         44            4
     4562         60            4
     4706         48            2
     4440         54            6
     4712         42           10
     4542         56            2
     4530         42            6
     4518         54            6
     4680         56            4
     4450         36            8
     4668         74           10
     4510         54            4
     4492         54            4
     4700         30            4
     4688         66            4
     4652         54            4
     4786         42            8
     4536         44            2
     4558         36            6
     4382         50            4
     4596         40            6
     4640         44            6
     4664         54            4
     4508         60           12
     4580         46            2
     4764         48            4
     4464         36            6
     4628         52            6
     4634         32            2
     4682         82           10
     4632         70            8
     4624         46            6
     4488         50            8
     4592         32            6
     4656         50            4
     4508         58           12
     4502         54            8
     4666         64           12
     4612         42            4
     4626         52            2
     4710         50            2
     4612         36            2
     4708         34            0
     4614         58            8
     4526         72            8
     4540         36            0
     4630         56            2
     4756         48            2
     4610         60            2
     4512         40            6
     4668         64            4
     4512         28            8
     4556         58            2
     4574         54           10
     4702         54           12
     4538         36            2
     4612         40            6
     4594         50            4
     4514         36            6
     4804         52            2
     4598         54            2
     4684         60           14
     4626         52            4
     4620         56           10
     4634         58           10
     4644         36            2
     4510         62           12
     4622         52            2
     4538         52            6
     4622         56            4
     4580         50            4
     4542         48            8
     4558         44            2
     4712         42            6
     4594         46            6
     4798         40            4
     4586         42            2
     4604         56           10
     4456         48            8
     4664         42            8
     4748         44            2
     4562         38            2
     4674         68            6
     4590         44            4
     4486         36            2
     4776         42            8
     4570         46            4
     4688         60            8
     4866         50           12
     4620         68            8
     4546         40            4
     4722         48            4
     4604         54            6
     4726         58            4
     4544         40            8
     4736         34            2
     4744         48            0
     4722         52            4
     4666         46           10
     4550         50           10
     4756         72           16
     4864         54            6
     4552         44           10
     4684         54            2
     4610         52            8
     4758         52           10
     4760         36            4
     4730         70            8
     4714         50            4
     4534         42            4
     4518         48            4
     4598         38            4
     4612         48            6
     4666         66           12
     4542         52            6
     4624         60            4
     4632         42            0
     4516         44            4
     4630         42            6
     4680         74            8
     4668         52            6
     4634         58            6
     4640         48            6
     4502         40            2
     4494         44            6
     4608         50            0
     4626         48            2
     4524         54           10
     4622         34            4
     4766         44            4
     4616         44            8
     4650         48            0
     4572         64            4
     4540         46            8
     4634         52           10
     4622         76            2
     4464         50            2
     4618         28            0
     4620         56            6
     4686         46            4
     4568         52            4
     4684         44            4
     4594         42            4
     4774         60            8
     4540         42            6
     4672         42            8
     4560         38            0
     4830         48           10
     4872         54            8
     4564         40            2
     4624         40            4
     4606         38            6
     4640         52            4
     4644         46            4
     4576         50            4
     4524         48           10
     4524         48            2
     4490         44            2
     4622         60           12
     4626         38            6
     4588         64            2
     4602         58            6
     4618         54            2
     4594         36            2
     4506         32            4
     4660         44            6
     4676         76            4
     4712         64            4
     4632         44            4
     4498         46            8
     4502         48            2
     4762         68            4
     4658         50            4
     4608         52            4
     4450         36            2
     4558         46            6
     4566         40            6
     4622         54           10
     4594         52            4
     4486         34            2
     4486         52            6
     4568         56            4
     4488         34            2
     4506         44            4
     4592         46            8
     4592         68            8
     4498         36            6
     4528         42            6
     4804         70            2
     4638         36            2
     4578         58            4
     4512         34            6
     4534         44            2
     4616         58           14
     4682         40            6
     4476         30            4
     4472         50            4
     4490         56           10
     4610         70            8
     4776         42            6
     4638         56           22
     4580         46            8
     4494         48           10
     4656         34            4
     4498         52            6
     4644         56            6
     4594         42           10
     4652         46            4
     4544         60            6
     4400         50            6
     4450         52           10
     4682         56            2
     4482         46            6
